timestep_reward_type: sum_of_rewards
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.001
num_episodes: 1500
num_timesteps: 15
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.8132901424809507	0.83200085	0.8132901424809507	7.431035	-0.0	7.425546	0.005488817
1	0.8320685623182035	0.8411922	0.8320685623182035	14.787618	-2.4723027e-14	14.782129	0.005488817
2	0.8294457866376999	0.8400276	0.8294457866376999	18.1323	-0.0	18.12681	0.005488817
3	0.8275947566798534	0.8406961	0.8275947566798534	6.2013655	-2.5601697e-18	6.1958766	0.005488817
4	0.820558090265396	0.83649564	0.820558090265396	15.669958	-0.0	15.66447	0.005488817
5	0.8207048539028028	0.8352702	0.8207048539028028	13.844236	-1.9966733e-30	13.838748	0.005488817
6	0.8166350547621297	0.8335847	0.8166350547621297	9.828354	-0.0	9.8228655	0.005488817
7	0.8101983836541152	0.8314151	0.8101983836541152	16.268873	-2.5342605	18.797644	0.005488817
8	0.8060285838902855	0.8296366	0.8060285838902855	13.590677	-0.0	13.585189	0.005488817
9	0.8055973012366204	0.8287569	0.8055973012366204	9.366789	-0.0	9.3613	0.005488817
10	0.8040123284110907	0.82684815	0.8040123284110907	11.778302	-2.0371935e-31	11.772814	0.005488817
11	0.8039636877874179	0.8260191	0.8039636877874179	13.603787	-0.0	13.598299	0.005488817
12	0.8142581448854611	0.82897586	0.8142581448854611	13.09623	-0.0	13.090741	0.005488817
13	0.8238433676801027	0.83514833	0.8238433676801027	10.7917385	-0.0	10.78625	0.005488817
14	0.8189255547311962	0.83225733	0.8189255547311962	6.1106143	-9.045846e-22	6.1051254	0.005488817
15	0.8027492815637436	0.8280043	0.8027492815637436	14.920779	-0.0	14.915291	0.005488817
16	0.7879054332662067	0.8233849	0.7879054332662067	5.5983467	-0.0	5.592858	0.005488817
17	0.778143256604178	0.8196913	0.778143256604178	16.516983	-0.0	16.511494	0.005488817
18	0.7863329029363886	0.82281035	0.7863329029363886	5.711951	-1.230438e-39	5.706462	0.005488817
19	0.7928031473131592	0.82447267	0.7928031473131592	3.312184	-0.0	3.3066952	0.005488817
20	0.7983999329396019	0.82493335	0.7983999329396019	15.731672	-0.0	15.726184	0.005488817
21	0.787613596706422	0.82050276	0.787613596706422	7.3261266	-0.0	7.3206377	0.005488817
22	0.7914732070401711	0.8202581	0.7914732070401711	7.078294	-0.0	7.072805	0.005488817
23	0.8011636565236783	0.82273763	0.8011636565236783	9.429632	-0.0	9.424144	0.005488817
24	0.8083816267984063	0.8253955	0.8083816267984063	9.518442	-0.0	9.512954	0.005488817
25	0.8064490797260025	0.82613415	0.8064490797260025	2.6168768	-0.0	2.611388	0.005488817
26	0.7978476615387937	0.8234931	0.7978476615387937	3.259666	-0.0	3.254177	0.005488817
27	0.7870627137759247	0.81943184	0.7870627137759247	6.1230707	-0.0	6.117582	0.005488817
28	0.7799424793629653	0.81498164	0.7799424793629653	6.7243724	-2.012315e-33	6.7188835	0.005488817
29	0.7821074970075201	0.8152978	0.7821074970075201	2.5131862	-2.295961e-12	2.5076973	0.005488817
30	0.7853477816231045	0.8165641	0.7853477816231045	2.4703639	-0.0	2.464875	0.005488817
31	0.7953096243482952	0.8210226	0.7953096243482952	1.4194698	-1.4016015e-30	1.413981	0.005488817
32	0.800296004566982	0.8223972	0.800296004566982	7.082374	-0.0025012214	7.079386	0.005488817
33	0.8034795962182755	0.82317173	0.8034795962182755	2.4412043	-0.0	2.4357154	0.005488817
34	0.8122303581923931	0.824277	0.8122303581923931	0.35859442	-0.0	0.3531056	0.005488817
35	0.8169649579106326	0.82540727	0.8169649579106326	1.2647911	-9.96571e-27	1.2593023	0.005488817
36	0.8191392354404702	0.82642084	0.8191392354404702	2.5399034	-8.7e-44	2.5344145	0.005488817
37	0.8188522265970926	0.82644266	0.8188522265970926	2.881349	-2.4784238e-34	2.8758602	0.005488817
38	0.8183953126881739	0.82658494	0.8183953126881739	4.254704	-2.899201e-22	4.249215	0.005488817
39	0.8187768931644053	0.82635057	0.8187768931644053	1.2714756	-0.0	1.2659867	0.005488817
40	0.8094269807515428	0.8233599	0.8094269807515428	0.10884575	-0.018131396	0.121488325	0.005488817
41	0.8086026086762109	0.82310694	0.8086026086762109	4.1947503	-0.0	4.1892614	0.005488817
