timestep_reward_type: sum_of_rewards
timestep_factor: 1
episode_reward_type: sum_of_rewards
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.2
num_episodes: 1500
num_timesteps: 15
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.8960093353692943	0.8362754	0.826647671376239	13.563318	-6.704787	20.267914	0.00019049943
1	0.8901053121502593	0.83076495	0.8150892071235538	6.6677704	-4.395362	11.062942	0.00019049943
2	0.8920610417473547	0.8325903	0.8257336192627243	7.435069	-5.114274	12.549152	0.00019049943
3	0.8913954641476183	0.8319691	0.8197730186756659	3.5524137	-3.3107705	6.8629937	0.00019049943
4	0.8869683466330172	0.8278371	0.8036801995509256	4.444621	-3.9289436	8.373374	0.00019049943
5	0.885764594836636	0.8267136	0.7929816292499543	2.480275	-3.5375657	6.01765	0.00019049943
6	0.8775575472412129	0.8190537	0.7773277232434792	5.725128	-3.9185593	9.6434965	0.00019049943
7	0.880149491712042	0.8214729	0.8020518177610935	11.32728	-5.319423	16.646513	0.00019049943
8	0.8841860907811651	0.8252404	0.7996354422959857	5.3616123	-4.935849	10.297271	0.00019049943
9	0.8698087027400438	0.81182146	0.7680295468017158	14.306576	-6.3918815	20.698267	0.00019049943
10	0.8810430340325585	0.8223068	0.7863197858790743	11.771181	-5.686514	17.457504	0.00019049943
11	0.8867938832305435	0.82767427	0.7874650726822803	4.9857774	-4.327556	9.313143	0.00019049943
12	0.88541254810255	0.826385	0.8051298489576383	1.7899387	-3.150536	4.9402843	0.00019049943
13	0.8845866071558005	0.82561415	0.803397366516525	8.362933	-6.109688	14.47243	0.00019049943
14	0.8838040187956862	0.82488376	0.789331489425989	4.651082	-4.3853197	9.036211	0.00019049943
15	0.8866389642017146	0.8275297	0.7973612006673215	3.1500661	-4.0972085	7.247084	0.00019049943
16	0.8780802459877343	0.8195416	0.7772897128939995	3.6437662	-4.0255246	7.6691003	0.00019049943
17	0.88088732462671	0.8221615	0.7815828974288983	0.64843106	-2.3910153	3.0392559	0.00019049943
18	0.8718842365513357	0.8137586	0.768071819651162	4.2521667	-5.0928726	9.344849	0.00019049943
19	0.8721962384121623	0.81404984	0.7792972967447912	8.237099	-6.214599	14.451508	0.00019049943
20	0.8618288954815175	0.8043736	0.7683167802063964	-0.03249454	-3.1977146	3.1650295	0.00019049943
21	0.8684420897341345	0.8105459	0.7777440113940625	1.0823042	-3.2374825	4.3195963	0.00019049943
22	0.874449070628514	0.81615245	0.7882186799478803	4.7970576	-5.322682	10.119549	0.00019049943
23	0.8738882707118271	0.81562907	0.7840221086095862	3.3906922	-3.5934932	6.983995	0.00019049943
24	0.8780948186810645	0.81955516	0.7878597264291194	0.7882366	-3.2638452	4.0518913	0.00019049943
25	0.8705382971552845	0.8125024	0.7806740303201424	4.244066	-5.387048	9.630923	0.00019049943
26	0.866267675581698	0.8085165	0.7706109195586917	3.386082	-4.8441978	8.230089	0.00019049943
27	0.8643807282801194	0.80675536	0.7653679144438869	0.8035946	-3.1770444	3.9804485	0.00019049943
28	0.8592576263342216	0.80197376	0.765849402290112	1.2094283	-3.8113167	5.0205545	0.00019049943
29	0.86298065375469	0.8054486	0.7676845247028946	0.80048966	-4.066582	4.8668814	0.00019049943
30	0.8583094243181927	0.8010888	0.762109619549599	0.6551759	-4.0507827	4.705768	0.00019049943
31	0.8612360863111473	0.8038204	0.7662659988375057	0.6907904	-4.306994	4.997594	0.00019049943
32	0.8546334347335378	0.79765785	0.7648881863542546	-0.5505277	-2.2260098	1.6752917	0.00019049943
33	0.8659914872154554	0.8082587	0.7689623519286259	1.4729164	-4.7900248	6.2627506	0.00019049943
34	0.8640554359862263	0.80645174	0.7650421602473997	-0.3860147	-3.1714504	2.7852452	0.00019049943
35	0.8663096690962957	0.80855566	0.767305853424122	-0.15362501	-3.359137	3.2053216	0.00019049943
36	0.8664260923512159	0.8086644	0.7685956763693135	0.050568584	-2.7762809	2.826659	0.00019049943
37	0.8671468436984925	0.8093371	0.7687941475317668	-1.033406	-1.7859564	0.7523599	0.00019049943
38	0.8660545533333538	0.8083176	0.7711000306356731	-0.75130427	-1.9678135	1.2163187	0.00019049943
39	0.8571498141823124	0.8000065	0.7663779417997114	-1.1625798	-2.5637114	1.4009411	0.00019049943
40	0.8614488393315979	0.8040189	0.767046201367983	-0.7319081	-2.9237437	2.1916451	0.00019049943
41	0.8562903838823709	0.79920435	0.7663629953467185	-0.99672544	-2.0241642	1.0272483	0.00019049943
42	0.8623721651918886	0.8048807	0.7664510572472167	-1.0970861	-2.185445	1.0881685	0.00019049943
43	0.8592878451542628	0.802002	0.7658755404849608	-1.3519115	-2.3791072	1.0270052	0.00019049943
44	0.8556013746939463	0.7985613	0.767485453308885	-1.246227	-2.5543034	1.3078859	0.00019049943
45	0.8564736340572897	0.7993754	0.7666790928155607	-1.108893	-1.9145384	0.80545485	0.00019049943
46	0.8617013823817475	0.80425465	0.7677112637607613	-1.2015076	-2.0670316	0.86533356	0.00019049943
47	0.8629905995248224	0.8054579	0.763896753364302	-0.80143964	-2.0998847	1.2982546	0.00019049943
48	0.8673466652430724	0.8095236	0.7723043282403308	-1.2776877	-2.3765938	1.0987157	0.00019049943
49	0.8700554688795499	0.8120518	0.7683161979978697	-1.1756325	-1.8614231	0.68560016	0.00019049943
50	0.8606655450271473	0.80328786	0.7593631720674137	-1.0560529	-1.9373635	0.88112015	0.00019049943
51	0.8758237148717314	0.81743544	0.7808691631259681	-0.7709067	-1.6835142	0.91241705	0.00019049943
52	0.8695581863756645	0.81158763	0.7679933878185438	-0.84435374	-1.0532249	0.20868067	0.00019049943
53	0.8724898566896643	0.81432384	0.7766416540197021	-0.88420343	-1.3675493	0.48315534	0.00019049943
54	0.8727448726605423	0.8145619	0.7816286332699894	-0.8893786	-1.1583561	0.26878697	0.00019049943
55	0.8707344020600746	0.81268543	0.7752657318097946	-1.0505672	-1.7033186	0.652561	0.00019049943
56	0.871121064653936	0.81304634	0.7778163154370048	-1.1122124	-1.7544101	0.64200723	0.00019049943
57	0.870892644934254	0.81283313	0.7799391621458925	-0.7721826	-1.0763079	0.30393478	0.00019049943
58	0.8695471267532308	0.8115773	0.7725726628991166	-0.7516981	-1.0641389	0.31225032	0.00019049943
59	0.8720607961729548	0.8139234	0.7846598432419705	-0.7160255	-1.1897281	0.47351217	0.00019049943
60	0.8693195114059493	0.8113649	0.774515100863933	-1.0283616	-1.2863085	0.25775653	0.00019049943
