timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.4
num_episodes: 20
num_timesteps: 15
model_reload: no

episode	timestep	dt_p	dt_off	t_p	t_off	reward	gamma_global	delta_gamma	sum_of_gamma	sum_of_gamma_norm	gamma_local	critic_value	mu
0	13	0.17814699	-0.459037	15.871293	12.244282	-0.01042680412371133	0.7467288659793814	-0.01042680412371133	10.721342268041235	0.7658101620029454	[0.9966 0.9974 0.9934 0.9692 0.804  0.5282 0.4214 0.9904]	0.062588945	[ 0.08789372 -0.3149161 ]
0	14	-0.030323915	-0.83120865	15.840969	11.413074	-0.015231958762886633	0.7314969072164947	-0.015231958762886633	11.45283917525773	0.7635226116838486	[0.9958 0.9952 0.9892 0.956  0.7852 0.4958 0.402  0.9856]	0.06323628	[ 0.08763354 -0.31171983]
1	0	0.4214704	0.0116561055	15.421471	15.011656	0.00950412371134024	0.7597597938144329	0.00950412371134024	0.7597597938144329	0.7597597938144329	[0.9956 0.9946 0.9916 0.9692 0.8308 0.5464 0.4538 0.9864]	0.036510073	[ 0.2635923  -0.32794324]
1	1	0.02781947	-0.1282958	15.44929	14.88336	-0.00819484536082471	0.7515649484536082	-0.00819484536082471	1.5113247422680411	0.7556623711340206	[0.9946 0.994  0.9922 0.9696 0.8144 0.541  0.4314 0.9858]	0.036149196	[ 0.2665122  -0.33044267]
1	2	0.977543	0.43493673	16.426834	15.318296	0.003123711340206281	0.7546886597938145	0.003123711340206281	2.266013402061856	0.7553378006872853	[0.9942 0.9944 0.9916 0.9664 0.8152 0.5462 0.4432 0.982 ]	0.037309803	[ 0.26321447 -0.32951286]
1	3	0.588464	-0.14028703	17.015299	15.178009	0.00391340206185542	0.7586020618556699	0.00391340206185542	3.0246154639175256	0.7561538659793814	[0.9878 0.9946 0.9914 0.9612 0.825  0.5606 0.4488 0.9796]	0.0362987	[ 0.26381543 -0.33030018]
1	4	0.26701304	-0.83224916	17.282312	14.34576	-0.004011340206185432	0.7545907216494845	-0.004011340206185432	3.77920618556701	0.755841237113402	[0.997  0.9938 0.9902 0.9678 0.8042 0.5484 0.4442 0.9848]	0.035873346	[ 0.2637136 -0.332648 ]
1	5	-0.07066965	-0.38331097	17.211643	13.962449	-0.015441237113402173	0.7391494845360823	-0.015441237113402173	4.518355670103093	0.7530592783505154	[0.9954 0.9934 0.9876 0.9568 0.7864 0.5272 0.4112 0.9834]	0.036985926	[ 0.26259363 -0.3305273 ]
1	6	-0.11787951	-0.38453338	17.093763	13.577916	-0.009507216494845094	0.7296422680412372	-0.009507216494845094	5.24799793814433	0.7497139911634757	[0.995  0.9936 0.9894 0.9556 0.7744 0.5048 0.3962 0.9784]	0.037693582	[ 0.25825647 -0.3288367 ]
1	7	0.9341397	-0.5556737	18.027903	13.022243	0.015278350515463668	0.7449206185567009	0.015278350515463668	5.992918556701031	0.7491148195876288	[0.9906 0.991  0.9896 0.9586 0.8052 0.5504 0.412  0.9782]	0.03711856	[ 0.25770658 -0.32551894]
1	8	0.48382512	-0.4037371	18.511728	12.6185055	-0.015635051546391665	0.7292855670103092	-0.015635051546391665	6.7222041237113395	0.7469115693012599	[0.9964 0.9934 0.9884 0.9548 0.7698 0.509  0.3942 0.978 ]	0.036978267	[ 0.25865662 -0.33073172]
1	9	0.60858977	0.016336739	19.120317	12.634842	1.4432989690726927e-05	0.7293	1.4432989690726927e-05	7.45150412371134	0.745150412371134	[0.9958 0.9944 0.9864 0.9456 0.7794 0.5232 0.386  0.973 ]	0.037488647	[ 0.25647298 -0.3258178 ]
1	10	0.68235165	0.25018993	19.80267	12.885032	-0.0184144329896907	0.7108855670103092	-0.0184144329896907	8.16238969072165	0.7420354264292409	[0.996  0.9922 0.9894 0.9472 0.7532 0.485  0.353  0.9648]	0.037120454	[ 0.25431594 -0.3279529 ]
1	11	0.49342585	-0.17990209	20.296095	12.70513	0.007841237113402011	0.7187268041237113	0.007841237113402011	8.881116494845362	0.7400930412371135	[0.9962 0.9946 0.9858 0.9444 0.7584 0.508  0.368  0.963 ]	0.03712625	[ 0.25254714 -0.32136875]
1	12	0.32196516	-0.21092375	20.61806	12.494205	-0.007447422680412319	0.7112793814432989	-0.007447422680412319	9.592395876288661	0.7378766058683586	[0.9948 0.9916 0.9814 0.9344 0.7504 0.4968 0.359  0.9584]	0.03704723	[ 0.25170785 -0.32449916]
1	13	-0.32273382	-0.013615519	20.295326	12.48059	-0.004137113402061909	0.707142268041237	-0.004137113402061909	10.299538144329897	0.7356812960235641	[0.9978 0.9938 0.9884 0.9356 0.7424 0.4758 0.3534 0.965 ]	0.036358558	[ 0.24998684 -0.3231501 ]
1	14	-0.43204626	0.021287113	19.86328	12.501877	0.019344329896907153	0.7264865979381442	0.019344329896907153	11.026024742268042	0.7350683161512028	[0.997  0.9946 0.9894 0.9538 0.7642 0.5084 0.3878 0.9714]	0.036537327	[ 0.2513794 -0.3215387]
2	0	-0.097072065	0.06595746	14.902928	15.065957	0.0012164948453606828	0.7528783505154637	0.0012164948453606828	0.7528783505154637	0.7528783505154637	[0.9952 0.9944 0.9902 0.9608 0.7976 0.5624 0.4342 0.9806]	0.041138593	[ 0.234097   -0.38907686]
2	1	-0.3044275	-0.36749604	14.598501	14.698461	-0.004143298969071951	0.7487350515463917	-0.004143298969071951	1.5016134020618555	0.7508067010309277	[0.9946 0.9924 0.9866 0.965  0.804  0.5604 0.4152 0.9838]	0.04169995	[ 0.23189741 -0.39063266]
2	2	0.15163997	0.4186225	14.750141	15.117083	0.007810309278350469	0.7565453608247422	0.007810309278350469	2.258158762886598	0.7527195876288659	[0.9932 0.9934 0.9872 0.9656 0.8142 0.5706 0.4342 0.9848]	0.04347839	[ 0.23041427 -0.3895529 ]
2	3	0.26602072	-0.85380006	15.016162	14.263283	-0.0020999999999999908	0.7544453608247422	-0.0020999999999999908	3.01260412371134	0.753151030927835	[0.995  0.9946 0.9894 0.964  0.8186 0.5716 0.4238 0.9802]	0.04252437	[ 0.23273304 -0.39145723]
2	4	0.33137226	-0.21565194	15.347534	14.047631	-0.014304123711340044	0.7401412371134022	-0.014304123711340044	3.752745360824742	0.7505490721649484	[0.9956 0.9938 0.9898 0.9578 0.7818 0.5282 0.415  0.9832]	0.04222201	[ 0.23200136 -0.39126074]
2	5	-0.1110616	0.36759046	15.236472	14.415222	0.01364948453608239	0.7537907216494846	0.01364948453608239	4.506536082474227	0.7510893470790379	[0.9948 0.9942 0.9888 0.965  0.8164 0.5582 0.431  0.9832]	0.04283387	[ 0.23098513 -0.38665858]
2	6	-0.27423203	-0.3768541	14.96224	14.038368	-0.0014484536082476351	0.7523422680412369	-0.0014484536082476351	5.258878350515464	0.7512683357879234	[0.9934 0.9926 0.9874 0.9588 0.8164 0.5536 0.4324 0.984 ]	0.041848112	[ 0.23382635 -0.38997868]
2	7	0.20318823	-0.09867406	15.165428	13.939694	-0.018913402061855544	0.7334288659793814	-0.018913402061855544	5.992307216494845	0.7490384020618557	[0.994  0.994  0.9922 0.9596 0.7884 0.5168 0.3882 0.991 ]	0.041321937	[ 0.23390257 -0.38997304]
2	8	-0.056572825	0.17371139	15.108855	14.113406	0.007004123711340182	0.7404329896907216	0.007004123711340182	6.732740206185567	0.7480822451317297	[0.9942 0.9914 0.9892 0.9622 0.8    0.53   0.4058 0.9854]	0.044882838	[ 0.23009515 -0.38545963]
2	9	-0.36710447	-0.5417731	14.741751	13.571633	0.0010030927835051884	0.7414360824742268	0.0010030927835051884	7.474176288659794	0.7474176288659794	[0.9944 0.996  0.9896 0.9514 0.7926 0.5338 0.4118 0.9872]	0.043098245	[ 0.2319014 -0.3864098]
2	10	0.43985218	-0.9049257	15.1816025	12.666708	-0.003003092783505079	0.7384329896907217	-0.003003092783505079	8.212609278350515	0.7466008434864104	[0.9954 0.9946 0.9862 0.9484 0.8062 0.543  0.392  0.982 ]	0.043139864	[ 0.23056588 -0.38869616]
2	11	0.45814764	-0.5639368	15.6397505	12.102771	-0.006420618556701063	0.7320123711340206	-0.006420618556701063	8.944621649484535	0.7453851374570446	[0.996  0.996  0.9898 0.9612 0.781  0.5238 0.3826 0.9834]	0.04330333	[ 0.22839668 -0.38864142]
2	12	0.5395384	-0.44737884	16.179289	11.655392	-0.0018845360824744084	0.7301278350515462	-0.0018845360824744084	9.67474948453608	0.7442114988104678	[0.9972 0.993  0.988  0.9492 0.778  0.5268 0.384  0.976 ]	0.04515672	[ 0.22793144 -0.3849746 ]
2	13	0.3801611	0.19122168	16.55945	11.846613	-0.015152577319587412	0.7149752577319588	-0.015152577319587412	10.38972474226804	0.7421231958762886	[0.9956 0.9944 0.9846 0.946  0.767  0.5016 0.3496 0.9724]	0.043336708	[ 0.22678426 -0.3850777 ]
2	14	-0.31432435	0.045350075	16.245127	11.891963	0.01814845360824735	0.7331237113402062	0.01814845360824735	11.122848453608245	0.7415232302405497	[0.9956 0.995  0.9906 0.9596 0.7802 0.53   0.3864 0.9772]	0.04500063	[ 0.22366521 -0.3811663 ]
3	0	0.055730358	-0.38468775	15.055731	14.615313	0.008471134020618498	0.7487546391752578	0.008471134020618498	0.7487546391752578	0.7487546391752578	[0.9942 0.9902 0.9862 0.9562 0.7988 0.5456 0.4318 0.9882]	0.019107165	[ 0.19312684 -0.44136208]
3	1	-0.37716818	-0.73097134	14.678562	13.884341	-0.0014969072164948694	0.7472577319587629	-0.0014969072164948694	1.4960123711340207	0.7480061855670104	[0.9972 0.9922 0.9898 0.9604 0.8096 0.5548 0.4106 0.985 ]	0.018830018	[ 0.19465573 -0.44378972]
3	2	0.261744	-0.9274167	14.940306	12.956924	0.0015195876288660592	0.7487773195876289	0.0015195876288660592	2.2447896907216496	0.7482632302405499	[0.9958 0.9942 0.9908 0.9562 0.8014 0.5418 0.4322 0.9826]	0.019389512	[ 0.19294156 -0.44365254]
3	3	0.23927511	-0.49303997	15.179581	12.463884	-0.011044329896907401	0.7377329896907215	-0.011044329896907401	2.9825226804123712	0.7456306701030928	[0.9942 0.9938 0.99   0.9682 0.8066 0.5222 0.3948 0.9834]	0.017738344	[ 0.19565459 -0.44355008]
3	4	-0.074640706	-0.7299588	15.10494	11.733926	-0.010787628865979393	0.7269453608247421	-0.010787628865979393	3.7094680412371135	0.7418936082474227	[0.996  0.993  0.9878 0.9392 0.7714 0.5262 0.3798 0.9736]	0.020420806	[ 0.19433825 -0.4393971 ]
3	5	0.66221243	-0.9549229	15.767153	10.779003	-0.01464020618556694	0.7123051546391752	-0.01464020618556694	4.4217731958762885	0.7369621993127148	[0.9958 0.9916 0.984  0.9368 0.7582 0.4896 0.3588 0.968 ]	0.020134883	[ 0.18696472 -0.43915257]
3	6	0.5398314	0.13370201	16.306984	10.912705	-0.0010989690721650014	0.7112061855670102	-0.0010989690721650014	5.132979381443299	0.7332827687776141	[0.9956 0.9946 0.9882 0.9354 0.7428 0.5014 0.3498 0.967 ]	0.02075279	[ 0.18638858 -0.433781  ]
3	7	1.020657	-0.6653559	17.32764	10.24735	-0.010980412371134007	0.7002257731958762	-0.010980412371134007	5.833205154639175	0.7291506443298968	[0.9954 0.9914 0.9784 0.9312 0.7352 0.4808 0.3338 0.9604]	0.021925809	[ 0.18319727 -0.43456215]
3	8	0.023283795	-0.63081896	17.350924	9.61653	-0.0033938144329895836	0.6968319587628866	-0.0033938144329895836	6.530037113402061	0.7255596792668957	[0.9942 0.9908 0.9814 0.9288 0.7318 0.4738 0.3248 0.965 ]	0.022373514	[ 0.18148114 -0.43070403]
3	9	0.12421999	-0.56058335	17.475143	9.055947	-0.00710618556701037	0.6897257731958762	-0.00710618556701037	7.2197628865979375	0.7219762886597938	[0.9962 0.994  0.9846 0.914  0.704  0.4544 0.3262 0.963 ]	0.023019211	[ 0.18105768 -0.43025514]
3	10	-0.14900325	-0.6496146	17.32614	8.406333	-0.005709278350515601	0.6840164948453606	-0.005709278350515601	7.903779381443298	0.7185253983130271	[0.9966 0.9936 0.983  0.9212 0.7124 0.4574 0.3034 0.943 ]	0.022138255	[ 0.1796823 -0.42911  ]
3	11	0.3354972	-0.27083516	17.661636	8.135498	-0.006330927835051514	0.6776855670103091	-0.006330927835051514	8.581464948453608	0.7151220790378007	[0.9976 0.9928 0.9838 0.917  0.7014 0.4482 0.292  0.9398]	0.021203877	[ 0.17851344 -0.42602032]
3	12	-0.18616027	-0.09054133	17.475475	8.044957	-0.006515463917525555	0.6711701030927836	-0.006515463917525555	9.252635051546392	0.7117411578112609	[0.9974 0.9902 0.9738 0.9062 0.6812 0.4518 0.283  0.9352]	0.021147044	[ 0.1771417  -0.42433047]
3	13	-0.25461844	-0.48814452	17.220858	7.556813	0.00020103092783496646	0.6713711340206185	0.00020103092783496646	9.924006185567011	0.7088575846833579	[0.9968 0.9934 0.9842 0.9208 0.6908 0.4304 0.2806 0.9434]	0.022323446	[ 0.17237231 -0.4235903 ]
3	14	-0.13325477	-0.313774	17.087603	7.2430387	0.009137113402061914	0.6805082474226805	0.009137113402061914	10.604514432989692	0.7069676288659795	[0.9978 0.9942 0.9858 0.9192 0.6948 0.4654 0.288  0.9462]	0.022468196	[ 0.17690304 -0.42223105]
4	0	0.3895421	-0.5280134	15.389542	14.471987	0.009793814432989656	0.7501711340206185	0.009793814432989656	0.7501711340206185	0.7501711340206185	[0.992  0.9932 0.9908 0.9602 0.8178 0.5614 0.4104 0.994 ]	-0.002886869	[ 0.18544056 -0.33603314]
4	1	-0.07678017	-0.28170663	15.312761	14.19028	-0.01220927835051544	0.7379618556701031	-0.01220927835051544	1.4881329896907216	0.7440664948453608	[0.9952 0.991  0.9844 0.9528 0.7976 0.5286 0.4028 0.9874]	-0.0016923322	[ 0.18561178 -0.34112218]
4	2	-0.46191415	-0.00016179681	14.850847	14.190118	0.007946391752577275	0.7459082474226804	0.007946391752577275	2.234041237113402	0.744680412371134	[0.9952 0.9936 0.9892 0.962  0.8082 0.5698 0.3922 0.988 ]	-0.0013146176	[ 0.18466744 -0.33668518]
4	3	0.02685301	-0.30440688	14.8777	13.885711	-0.00984639175257751	0.7360618556701028	-0.00984639175257751	2.9701030927835053	0.7425257731958763	[0.9948 0.9924 0.9888 0.9612 0.799  0.5416 0.378  0.9884]	-0.000118978205	[ 0.18150799 -0.34008887]
4	4	0.5837672	-0.5735713	15.461467	13.3121395	-0.016162886597938075	0.7198989690721648	-0.016162886597938075	3.69000206185567	0.738000412371134	[0.991  0.9894 0.9822 0.9462 0.77   0.5074 0.3636 0.9828]	0.0007485078	[ 0.18158554 -0.3365374 ]
4	5	0.5946574	-0.14824414	16.056124	13.163896	0.015791752577319684	0.7356907216494845	0.015791752577319684	4.425692783505155	0.7376154639175257	[0.9954 0.988  0.985  0.9484 0.7932 0.5598 0.3814 0.9714]	0.0018052385	[ 0.17880276 -0.33252606]
4	6	0.41419357	-0.07247931	16.470318	13.091416	-0.0026896907216494848	0.733001030927835	-0.0026896907216494848	5.15869381443299	0.7369562592047129	[0.9974 0.9956 0.9914 0.9546 0.792  0.5396 0.3744 0.9778]	-0.0018895491	[ 0.17901494 -0.33721426]
4	7	0.5087513	-0.45096186	16.979069	12.640454	-0.005826804123711393	0.7271742268041236	-0.005826804123711393	5.885868041237114	0.7357335051546392	[0.9964 0.9928 0.9864 0.9452 0.7912 0.5302 0.3656 0.9774]	-0.00049660343	[ 0.18045473 -0.33594984]
4	8	0.51197016	-0.17336082	17.49104	12.467093	-0.010345360824742134	0.7168288659793814	-0.010345360824742134	6.602696907216495	0.7336329896907217	[0.9938 0.9946 0.9874 0.9534 0.757  0.5082 0.3508 0.976 ]	-0.00024094421	[ 0.17921498 -0.33520463]
4	9	0.3656367	-0.6985589	17.856676	11.768535	-0.006249484536082428	0.710579381443299	-0.006249484536082428	7.313276288659794	0.7313276288659794	[0.9958 0.9904 0.984  0.9404 0.7514 0.4848 0.3524 0.9788]	0.002774991	[ 0.17667514 -0.33097145]
4	10	0.36307696	-0.54970783	18.219753	11.218827	0.002450515463917391	0.7130298969072164	0.002450515463917391	8.02630618556701	0.7296641986879101	[0.995  0.9908 0.9852 0.9454 0.7584 0.5074 0.342  0.9734]	0.002210416	[ 0.17737079 -0.32947087]
4	11	0.26112545	-0.38743085	18.480879	10.831396	-0.013868041237113271	0.6991618556701031	-0.013868041237113271	8.725468041237114	0.7271223367697596	[0.996  0.9932 0.983  0.9306 0.7412 0.4726 0.325  0.9728]	0.0023352131	[ 0.17532039 -0.33054146]
4	12	0.7914249	-0.34014577	19.272305	10.49125	0.0003041237113400319	0.6994659793814432	0.0003041237113400319	9.424934020618558	0.724994924662966	[0.9944 0.9914 0.9796 0.9314 0.7368 0.4928 0.3188 0.964 ]	0.0034986958	[ 0.17350812 -0.32768363]
4	13	-0.005522594	-0.35788944	19.266783	10.133361	-0.015247422680412237	0.6842185567010309	-0.015247422680412237	10.10915257731959	0.7220823269513993	[0.9962 0.9934 0.9818 0.915  0.7092 0.4614 0.3004 0.9552]	0.0035474077	[ 0.1704993  -0.32816207]
4	14	0.43067968	-0.23723072	19.697462	9.896131	0.003967010309278263	0.6881855670103092	0.003967010309278263	10.797338144329899	0.7198225429553265	[0.9956 0.9926 0.976  0.916  0.7072 0.4742 0.3106 0.9546]	0.0039432123	[ 0.16792266 -0.3245588 ]
5	0	-0.4660703	0.18936893	14.53393	15.189369	0.011644329896907113	0.749842268041237	0.011644329896907113	0.749842268041237	0.749842268041237	[0.992  0.9944 0.9892 0.9648 0.8122 0.5566 0.4168 0.9862]	-0.042990275	[ 0.08112674 -0.27158797]
5	1	0.16406813	-0.50890255	14.697998	14.680467	-0.007683505154639225	0.7421587628865978	-0.007683505154639225	1.4920010309278346	0.7460005154639173	[0.9924 0.9902 0.9864 0.9634 0.808  0.5352 0.4072 0.9852]	-0.045078866	[ 0.08494546 -0.2732644 ]
5	2	0.41330373	-0.13986592	15.111301	14.540601	0.0010742268041238345	0.7432329896907216	0.0010742268041238345	2.2352340206185564	0.7450780068728521	[0.9916 0.9916 0.9844 0.9548 0.7992 0.5508 0.4068 0.9868]	-0.044661783	[ 0.08549972 -0.27019998]
5	3	0.5305787	-0.46016675	15.64188	14.080434	-0.007398969072165085	0.7358340206185565	-0.007398969072165085	2.971068041237113	0.7427670103092783	[0.9938 0.9926 0.9872 0.962  0.7954 0.5348 0.384  0.989 ]	-0.043781854	[ 0.0822471 -0.2728747]
5	4	0.18705551	-0.0030736327	15.828936	14.07736	0.003221649484536182	0.7390556701030927	0.003221649484536182	3.7101237113402057	0.7420247422680412	[0.9954 0.9936 0.992  0.9634 0.8054 0.544  0.3842 0.9854]	-0.041514985	[ 0.08118843 -0.26979467]
5	5	0.23463288	-0.04016432	16.063568	14.037196	-0.012082474226804085	0.7269731958762886	-0.012082474226804085	4.437096907216494	0.739516151202749	[0.9964 0.9934 0.9874 0.9584 0.7978 0.5144 0.3658 0.9818]	-0.042999826	[ 0.08183898 -0.27048454]
5	6	0.22164898	-0.9994881	16.285217	13.037708	0.00868969072164949	0.7356628865979381	0.00868969072164949	5.172759793814432	0.7389656848306332	[0.9954 0.9928 0.9912 0.9564 0.7932 0.5406 0.3804 0.9882]	-0.041568227	[ 0.0811725 -0.2668731]
5	7	-0.2958848	-0.3046457	15.989332	12.733063	-0.008918556701030922	0.7267443298969072	-0.008918556701030922	5.899504123711339	0.7374380154639174	[0.9958 0.9908 0.9826 0.9506 0.7834 0.5248 0.3714 0.9778]	-0.04190459	[ 0.08001917 -0.270655  ]
5	8	0.6073251	-0.46383893	16.596657	12.269224	-0.010279381443298985	0.7164649484536082	-0.010279381443298985	6.615969072164948	0.7351076746849942	[0.996  0.993  0.9852 0.9386 0.7682 0.5152 0.3476 0.9738]	-0.041583963	[ 0.07884867 -0.2679648 ]
5	9	-0.25896108	0.106328726	16.337696	12.375553	0.011826804123711399	0.7282917525773196	0.011826804123711399	7.344260824742268	0.7344260824742268	[0.995  0.9944 0.9928 0.9594 0.7848 0.5166 0.3692 0.9886]	-0.039968528	[ 0.07504486 -0.26704434]
5	10	-0.5437506	-0.14199127	15.793945	12.2335615	0.0006567010309276311	0.7289484536082472	0.0006567010309276311	8.073209278350514	0.7339281162136831	[0.9966 0.9952 0.9908 0.9484 0.7788 0.521  0.378  0.984 ]	-0.040460758	[ 0.08041847 -0.26759738]
5	11	-0.32032824	-0.4732866	15.473618	11.760275	-0.00471752577319573	0.7242309278350515	-0.00471752577319573	8.797440206185566	0.7331200171821305	[0.995  0.9922 0.9826 0.949  0.7744 0.5274 0.3616 0.9812]	-0.041605078	[ 0.07962689 -0.26901218]
5	12	0.4020933	-0.78555375	15.8757105	10.974721	-0.00019278350515472553	0.7240381443298968	-0.00019278350515472553	9.521478350515464	0.7324214115781126	[0.9976 0.9972 0.9938 0.9542 0.7684 0.5182 0.3628 0.9766]	-0.039692767	[ 0.0762717 -0.2683944]
5	13	-0.2835518	-0.3211312	15.592158	10.65359	-0.011864948453608082	0.7121731958762887	-0.011864948453608082	10.233651546391753	0.7309751104565538	[0.9978 0.9926 0.9892 0.9428 0.7606 0.4992 0.3406 0.9762]	-0.040588714	[ 0.07776192 -0.2668044 ]
5	14	-0.27730113	-0.60858285	15.3148575	10.045008	-0.01895257731958777	0.6932206185567009	-0.01895257731958777	10.926872164948454	0.728458144329897	[0.9976 0.9916 0.9838 0.9336 0.7262 0.471  0.3178 0.9482]	-0.038789146	[ 0.07553998 -0.26458958]
6	0	0.5650786	-0.904456	15.565079	14.095544	-0.011929896907216686	0.7287051546391751	-0.011929896907216686	0.7287051546391751	0.7287051546391751	[0.9928 0.9892 0.981  0.9442 0.7824 0.5458 0.3724 0.9692]	-0.07268565	[ 0.06243645 -0.21881515]
6	1	-0.007962346	-0.018308267	15.5571165	14.077235	0.012062886597938305	0.7407680412371134	0.012062886597938305	1.4694731958762883	0.7347365979381442	[0.9932 0.992  0.9854 0.9578 0.7996 0.5396 0.403  0.9864]	-0.07047295	[ 0.05677477 -0.21806923]
6	2	0.49215156	-0.84278464	16.049269	13.23445	-0.004643298969072118	0.7361247422680413	-0.004643298969072118	2.2055979381443294	0.7351993127147765	[0.9912 0.9948 0.989  0.962  0.7984 0.5282 0.3906 0.9828]	-0.07215164	[ 0.06287486 -0.21893914]
6	3	-0.14809123	-0.13562265	15.901177	13.098827	-0.0012000000000000899	0.7349247422680412	-0.0012000000000000899	2.9405226804123705	0.7351306701030926	[0.9944 0.9958 0.9884 0.9566 0.782  0.537  0.3876 0.9822]	-0.071344964	[ 0.06301332 -0.21699402]
6	4	-0.012330927	-1.0273284	15.888846	12.071499	-0.011016494845360714	0.7239082474226805	-0.011016494845360714	3.664430927835051	0.7328861855670101	[0.996  0.9964 0.989  0.953  0.7844 0.516  0.3568 0.9846]	-0.06996138	[ 0.05960792 -0.21792145]
6	5	-0.10758516	-0.3102066	15.781261	11.761292	-0.002325773195876235	0.7215824742268042	-0.002325773195876235	4.386013402061855	0.7310022336769758	[0.993  0.9926 0.9876 0.9388 0.7622 0.52   0.3648 0.9794]	-0.067417644	[ 0.05798773 -0.21549685]
6	6	0.24621557	0.30229676	16.027477	12.063589	-0.00048453608247445157	0.7210979381443298	-0.00048453608247445157	5.107111340206185	0.7295873343151692	[0.994  0.993  0.9872 0.948  0.773  0.4998 0.3708 0.9766]	-0.06773285	[ 0.05611627 -0.21663529]
6	7	0.2494447	0.33857888	16.276922	12.402168	0.010676288659793975	0.7317742268041237	0.010676288659793975	5.838885567010308	0.7298606958762885	[0.9948 0.9934 0.9928 0.9638 0.7956 0.5464 0.356  0.9858]	-0.06897009	[ 0.06033519 -0.21367057]
6	8	0.10019632	-0.054315045	16.37712	12.347854	-0.0006659793814434156	0.7311082474226803	-0.0006659793814434156	6.569993814432989	0.7299993127147766	[0.9936 0.9964 0.9886 0.9566 0.7854 0.535  0.3706 0.9848]	-0.06798854	[ 0.05723796 -0.21724336]
