timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.4
num_episodes: 20
num_timesteps: 15
model_reload: C:\Users\Kalibrier-Windkanal\Documents\AFC_ReinforcementLearning\save_dir\data\measurements_alex\delta_gamma_std0.4\model_2024-11-19_1345.pth

episode	timestep	dt_p	dt_off	t_p	t_off	reward	gamma_global	delta_gamma	sum_of_gamma	sum_of_gamma_norm	gamma_local	critic_value	mu
1	12	-0.7925341	0.10243712	6.141223	16.778685	0.007760824742268024	0.6769938144329897	0.007760824742268024	8.479829896907214	0.652294607454401	[0.9908 0.9892 0.9906 0.9764 0.8936 0.7024 0.056  0.7864]	0.20199765	[-0.8627914  -0.01113829]
1	13	-1.4363399	0.29458383	4.704883	17.073269	0.010971134020618445	0.6879649484536081	0.010971134020618445	9.167794845360822	0.6548424889543444	[0.984  0.9896 0.9884 0.9804 0.9016 0.7236 0.0742 0.8042]	0.1972811	[-0.86361915 -0.01495074]
1	14	-1.5488546	0.32250926	3.1560285	17.395779	0.021115463917525834	0.709080412371134	0.021115463917525834	9.876875257731957	0.6584583505154638	[0.9912 0.9886 0.9964 0.9868 0.9262 0.7458 0.1128 0.8352]	0.19262014	[-0.8654289  -0.02031653]
2	0	-1.1680212	0.53928757	13.831979	15.539288	0.01869793814432985	0.6370989690721648	0.01869793814432985	0.6370989690721648	0.6370989690721648	[0.992  0.9906 0.9868 0.9618 0.83   0.6038 0.0588 0.6568]	0.20793636	[-0.83685213  0.08425325]
2	1	-1.380514	0.09618093	12.451465	15.6354685	-0.008109278350515448	0.6289896907216493	-0.008109278350515448	1.2660886597938141	0.6330443298969071	[0.9936 0.9894 0.9842 0.9534 0.8116 0.5768 0.0586 0.657 ]	0.21148692	[-0.8441891  0.0730443]
2	2	-0.9216429	0.88411057	11.529821	16.519579	0.0182381443298969	0.6472278350515462	0.0182381443298969	1.9133164948453603	0.6377721649484535	[0.99   0.9908 0.9888 0.969  0.8702 0.6304 0.0432 0.6934]	0.21284057	[-0.84286857  0.07593518]
2	3	-0.81452954	-0.39494622	10.715292	16.124632	0.007539175257731956	0.6547670103092782	0.007539175257731956	2.5680835051546387	0.6420208762886597	[0.9912 0.9944 0.9916 0.9746 0.8664 0.645  0.0568 0.6992]	0.21580493	[-0.84781724  0.06739661]
2	4	-0.7502927	0.24156816	9.964999	16.3662	-0.0035690721649482837	0.6511979381443299	-0.0035690721649482837	3.2192814432989687	0.6438562886597937	[0.9906 0.9902 0.9882 0.9688 0.852  0.6436 0.045  0.7218]	0.21304302	[-0.8496636   0.06595936]
2	5	-1.1927919	0.81899273	8.772207	17.185192	-0.00029175257731972604	0.6509061855670102	-0.00029175257731972604	3.870187628865979	0.6450312714776631	[0.9842 0.9866 0.9828 0.9592 0.868  0.662  0.0336 0.7186]	0.21680121	[-0.8507452   0.06474373]
2	6	-1.3580346	0.07336696	7.4141726	17.258558	0.011926804123711388	0.6628329896907216	0.011926804123711388	4.533020618556701	0.6475743740795287	[0.9948 0.9902 0.9914 0.982  0.8796 0.6808 0.0274 0.761 ]	0.21648268	[-0.8499762   0.06024237]
2	7	-0.8863161	0.3509144	6.5278563	17.609472	-0.0027536082474226564	0.6600793814432989	-0.0027536082474226564	5.193099999999999	0.6491374999999999	[0.9904 0.9896 0.989  0.972  0.8862 0.683  0.0206 0.7552]	0.22088908	[-0.8556018   0.05961539]
2	8	-1.1412232	0.6167905	5.386633	18.226263	0.006765979381443299	0.6668453608247422	0.006765979381443299	5.859945360824741	0.6511050400916379	[0.9892 0.9878 0.989  0.9728 0.8856 0.696  0.0278 0.7814]	0.22076194	[-0.8545552   0.05761946]
2	9	-1.4559038	-0.10104881	3.9307292	18.125214	0.007174226804123718	0.6740195876288659	0.007174226804123718	6.533964948453607	0.6533964948453608	[0.9848 0.9906 0.9934 0.9844 0.901  0.7088 0.0188 0.8154]	0.21890566	[-0.8568979   0.05431445]
2	10	-0.6507616	-0.46474648	3.2799675	17.660467	0.009249484536082542	0.6832690721649485	0.009249484536082542	7.217234020618556	0.656112183692596	[0.9888 0.9892 0.99   0.9858 0.911  0.7456 0.017  0.8336]	0.22166158	[-0.86004794  0.05148311]
2	11	-0.6330414	-0.12936312	2.6469262	17.531103	-0.0028865979381443863	0.6803824742268041	-0.0028865979381443863	7.89761649484536	0.65813470790378	[0.9806 0.9866 0.99   0.9822 0.9094 0.7318 0.0192 0.837 ]	0.22059564	[-0.8627924   0.04593229]
2	12	-0.5501219	-0.016218588	2.0968041	17.514885	-0.0004381443298969723	0.6799443298969071	-0.0004381443298969723	8.577560824742267	0.6598123711340206	[0.9882 0.9836 0.9892 0.9766 0.9024 0.7378 0.022  0.8284]	0.21983622	[-0.86172885  0.04618565]
2	13	-0.70813525	0.622722	1.3886689	18.137608	-0.039593814432989705	0.6403505154639174	-0.039593814432989705	9.217911340206184	0.658422238586156	[0.9856 0.9856 0.99   0.9726 0.8452 0.595  0.019  0.771 ]	0.21830352	[-0.8615121   0.04642266]
3	0	-0.98671305	0.06847003	14.013287	15.06847	0.012407216494845441	0.6184783505154638	0.012407216494845441	0.6184783505154638	0.6184783505154638	[0.9898 0.9884 0.9812 0.9464 0.8188 0.5978 0.0146 0.6278]	0.07748054	[-0.84931654  0.0117957 ]
3	1	-1.427294	-0.28343037	12.585993	14.78504	0.006930927835051448	0.6254092783505153	0.006930927835051448	1.2438876288659793	0.6219438144329896	[0.9914 0.9896 0.9842 0.9584 0.83   0.6132 0.017  0.6332]	0.07863205	[-0.8554701   0.00375122]
3	2	-0.7882777	-0.48132467	11.797715	14.303715	0.004821649484536228	0.6302309278350515	0.004821649484536228	1.8741185567010308	0.6247061855670103	[0.9946 0.9896 0.9876 0.9536 0.8394 0.6228 0.0134 0.6602]	0.07710213	[-0.8570801   0.00243949]
3	3	-0.81604403	-0.051236738	10.981671	14.252478	0.015780412371133923	0.6460113402061854	0.015780412371133923	2.5201298969072163	0.6300324742268041	[0.989  0.9938 0.991  0.971  0.8622 0.6472 0.018  0.711 ]	0.077606075	[-0.85966456 -0.00174685]
3	4	-1.133781	-0.29918104	9.847891	13.953297	-0.0033309278350516225	0.6426804123711338	-0.0033309278350516225	3.16281030927835	0.63256206185567	[0.986  0.9914 0.9884 0.9678 0.8682 0.642  0.0124 0.7052]	0.07669838	[-0.86480206 -0.00861938]
3	5	-0.38829306	-0.52407175	9.459598	13.429225	0.001067010309278471	0.6437474226804123	0.001067010309278471	3.8065577319587622	0.6344262886597937	[0.9862 0.9946 0.9894 0.9698 0.8668 0.634  0.0162 0.7156]	0.07760575	[-0.86354077 -0.00830142]
3	6	-0.5109093	0.55931216	8.9486885	13.988537	0.007817525773195944	0.6515649484536082	0.007817525773195944	4.45812268041237	0.6368746686303386	[0.992  0.992  0.9886 0.9666 0.877  0.6612 0.0162 0.735 ]	0.07831463	[-0.86435217 -0.00817087]
3	7	-0.029387712	-0.2439267	8.919301	13.74461	-0.0006371134020618507	0.6509278350515464	-0.0006371134020618507	5.109050515463917	0.6386313144329896	[0.9958 0.9932 0.9918 0.9696 0.8614 0.655  0.0168 0.7444]	0.07561075	[-0.8668474  -0.01313295]
3	8	-1.0260556	-0.2115678	7.8932457	13.533042	0.0002690721649483141	0.6511969072164947	0.0002690721649483141	5.760247422680411	0.6400274914089346	[0.995  0.9912 0.9858 0.9582 0.866  0.6678 0.0194 0.7336]	0.07732378	[-0.8678583  -0.01145284]
3	9	-0.9237899	-0.14462978	6.9694557	13.388412	0.017195876288659817	0.6683927835051545	0.017195876288659817	6.428640206185566	0.6428640206185566	[0.995  0.9892 0.991  0.973  0.888  0.7148 0.016  0.7814]	0.07457044	[-0.86695224 -0.01430155]
3	10	-1.2010555	-0.24296105	5.7684	13.145452	0.016405154639175246	0.6847979381443298	0.016405154639175246	7.113438144329896	0.6466761949390815	[0.9944 0.993  0.9936 0.9832 0.9054 0.7534 0.0172 0.832 ]	0.07128314	[-0.87236995 -0.02245645]
3	11	-0.7207432	0.1242885	5.047657	13.26974	0.011358762886597984	0.6961567010309277	0.011358762886597984	7.809594845360824	0.6507995704467353	[0.9962 0.9908 0.9936 0.9858 0.932  0.7766 0.018  0.8688]	0.069404505	[-0.877727   -0.03089665]
3	12	-1.2441169	0.29649806	3.8035402	13.566238	-0.003460824742268165	0.6926958762886596	-0.003460824742268165	8.502290721649484	0.6540223632038065	[0.989  0.993  0.9934 0.9842 0.9202 0.7686 0.0114 0.8796]	0.067496285	[-0.88081497 -0.03729106]
3	13	-1.307975	-0.10182221	2.4955652	13.4644165	0.013343298969072381	0.706039175257732	0.013343298969072381	9.208329896907216	0.6577378497790869	[0.9886 0.9942 0.9966 0.9882 0.938  0.8086 0.0128 0.9064]	0.07027557	[-0.88098437 -0.037268  ]
3	14	-1.1943871	0.06400052	1.3011781	13.528417	-0.012589690721649616	0.6934494845360824	-0.012589690721649616	9.901779381443298	0.6601186254295531	[0.9956 0.9972 0.9958 0.985  0.9206 0.7592 0.011  0.893 ]	0.06780052	[-0.8842293  -0.04445653]
4	0	-0.66110945	-0.2464726	14.33889	14.753528	0.007393814432989698	0.6133443298969071	0.007393814432989698	0.6133443298969071	0.6133443298969071	[0.9962 0.9914 0.9822 0.9436 0.8096 0.5898 0.014  0.6   ]	0.11365282	[-0.865211   -0.05449232]
4	1	-1.1301062	-0.00085984915	13.208784	14.752667	0.014564948453608229	0.6279092783505154	0.014564948453608229	1.2412536082474226	0.6206268041237113	[0.9932 0.9906 0.9854 0.9592 0.8422 0.6012 0.0142 0.6678]	0.11221028	[-0.8677142 -0.0602754]
4	2	-1.5197244	0.268069	11.68906	15.020737	0.005228865979381547	0.6331381443298969	0.005228865979381547	1.8743917525773195	0.6247972508591065	[0.9908 0.9914 0.986  0.968  0.8452 0.6182 0.0114 0.6818]	0.11311767	[-0.8731428  -0.06845438]
4	3	-1.0295864	-0.035738155	10.659473	14.984999	0.005335051546391578	0.6384731958762885	0.005335051546391578	2.512864948453608	0.628216237113402	[0.9946 0.991  0.9894 0.9632 0.8522 0.6246 0.0154 0.7044]	0.1132906	[-0.87493145 -0.07142014]
4	4	-0.47476488	-0.31205976	10.184709	14.672939	0.002994845360824727	0.6414680412371132	0.002994845360824727	3.1543329896907215	0.6308665979381443	[0.9936 0.986  0.9878 0.9632 0.8572 0.6422 0.0158 0.703 ]	0.11182371	[-0.8769465  -0.07502581]
4	5	-0.46116915	0.10728951	9.723539	14.780229	0.002617525773195961	0.6440855670103092	0.002617525773195961	3.798418556701031	0.6330697594501719	[0.9968 0.9928 0.9892 0.9708 0.8618 0.6334 0.0146 0.724 ]	0.109486364	[-0.8770238  -0.07699241]
4	6	-0.6437949	0.18746126	9.079744	14.9676895	-0.00044123711340215976	0.643644329896907	-0.00044123711340215976	4.442062886597938	0.634580412371134	[0.9958 0.9902 0.9868 0.9676 0.8612 0.6448 0.0156 0.707 ]	0.1119936	[-0.8789735 -0.0772737]
4	7	-0.5495715	-0.19255978	8.530172	14.775129	0.00628247422680428	0.6499268041237113	0.00628247422680428	5.0919896907216495	0.6364987113402062	[0.992  0.992  0.9902 0.9746 0.868  0.6622 0.0136 0.7234]	0.110267885	[-0.8778681  -0.07754774]
4	8	-0.5470344	0.08116093	7.983138	14.85629	0.007504123711340238	0.6574309278350515	0.007504123711340238	5.749420618556701	0.6388245131729667	[0.996  0.992  0.9888 0.9706 0.8714 0.678  0.0104 0.7728]	0.1090586	[-0.8797896  -0.08068287]
4	9	-0.6947425	-0.45445946	7.2883954	14.401831	-0.004056701030927923	0.6533742268041236	-0.004056701030927923	6.402794845360824	0.6402794845360824	[0.9944 0.9914 0.9844 0.9644 0.8658 0.6792 0.0122 0.746 ]	0.10892262	[-0.88370407 -0.08687199]
4	10	-0.6959183	-0.30581838	6.592477	14.096012	0.005416494845360886	0.6587907216494845	0.005416494845360886	7.061585567010309	0.6419623242736644	[0.9936 0.9894 0.9886 0.9702 0.8702 0.6942 0.0168 0.7486]	0.10834481	[-0.88162446 -0.08558141]
4	11	-0.79663545	-0.14389372	5.795841	13.952118	0.022541237113402057	0.6813319587628865	0.022541237113402057	7.742917525773196	0.6452431271477663	[0.9932 0.9926 0.9922 0.981  0.9042 0.7486 0.0144 0.82  ]	0.10534568	[-0.8824405  -0.08700432]
4	12	-0.2714926	-0.1126042	5.5243487	13.839514	-0.0076402061855671555	0.6736917525773194	-0.0076402061855671555	8.416609278350515	0.6474314829500396	[0.9958 0.9926 0.9902 0.9784 0.8938 0.7288 0.0094 0.8076]	0.10108572	[-0.88940936 -0.10014206]
4	13	-1.0639663	-0.12588745	4.4603825	13.713626	0.01775567010309298	0.6914474226804124	0.01775567010309298	9.108056701030927	0.6505754786450663	[0.9958 0.9912 0.9944 0.981  0.9292 0.7744 0.0094 0.8546]	0.10430274	[-0.88794434 -0.09616009]
4	14	-0.6296756	-0.01960589	3.8307068	13.69402	0.003727835051546391	0.6951752577319588	0.003727835051546391	9.803231958762886	0.6535487972508591	[0.9882 0.9938 0.9924 0.9836 0.9224 0.7808 0.0124 0.8784]	0.10000209	[-0.8924327  -0.10693396]
5	0	-1.4129984	0.36864492	13.587002	15.368645	0.0044082474226804225	0.6218391752577319	0.0044082474226804225	0.6218391752577319	0.6218391752577319	[0.9954 0.9878 0.9842 0.9546 0.827  0.606  0.0088 0.6372]	0.14618102	[-0.86580145 -0.09231197]
5	1	-0.7881196	-0.3329784	12.7988825	15.035666	0.005486597938144322	0.6273257731958762	0.005486597938144322	1.249164948453608	0.624582474226804	[0.9908 0.9908 0.985  0.9572 0.8384 0.6094 0.0134 0.657 ]	0.14527404	[-0.8672423  -0.09734027]
5	2	-0.54104245	0.029430032	12.25784	15.065097	-0.002281443298969066	0.6250443298969072	-0.002281443298969066	1.874209278350515	0.6247364261168383	[0.9914 0.9906 0.983  0.9554 0.8412 0.5998 0.0102 0.6604]	0.14440644	[-0.8688465  -0.10090403]
5	3	-0.42021966	-0.2874413	11.837621	14.777656	0.004934020618556634	0.6299783505154638	0.004934020618556634	2.504187628865979	0.6260469072164947	[0.9928 0.99   0.9858 0.9604 0.8484 0.6118 0.012  0.667 ]	0.14593601	[-0.86855125 -0.10014926]
5	4	-0.7638815	0.16468164	11.073739	14.942337	1.2371134020638941e-05	0.6299907216494844	1.2371134020638941e-05	3.1341783505154632	0.6268356701030926	[0.9932 0.9876 0.9838 0.9604 0.8482 0.6098 0.0134 0.6716]	0.1445839	[-0.8697486 -0.1020394]
5	5	-0.71698076	0.12807721	10.356758	15.070415	0.012868041237113492	0.6428587628865979	0.012868041237113492	3.777037113402061	0.6295061855670102	[0.9876 0.9936 0.991  0.9724 0.873  0.6336 0.0114 0.7092]	0.14440548	[-0.86977464 -0.10224301]
5	6	-0.7334427	-0.8421341	9.623316	14.22828	0.0019979381443298028	0.6448567010309277	0.0019979381443298028	4.4218938144329885	0.6316991163475698	[0.9934 0.9946 0.9872 0.9662 0.865  0.6388 0.018  0.7174]	0.1432493	[-0.8739192  -0.10951906]
5	7	-1.2508332	-0.1452407	8.372482	14.083039	0.0009649484536082831	0.645821649484536	0.0009649484536082831	5.067715463917525	0.6334644329896906	[0.9922 0.9916 0.9894 0.9664 0.866  0.6524 0.0146 0.7108]	0.1423521	[-0.8749292  -0.11125001]
5	8	-0.34629667	-0.3077343	8.026186	13.775305	0.010786597938144293	0.6566082474226803	0.010786597938144293	5.724323711340205	0.6360359679266894	[0.995  0.9928 0.9918 0.9722 0.8762 0.6818 0.0106 0.749 ]	0.14118865	[-0.8747731  -0.11186018]
5	9	-1.2129025	0.25527942	6.8132834	14.030584	0.01592886597938148	0.6725371134020618	0.01592886597938148	6.396860824742267	0.6396860824742266	[0.9958 0.9922 0.9892 0.9814 0.8918 0.7124 0.0154 0.812 ]	0.14000028	[-0.87889653 -0.11809365]
5	10	-1.5084283	-0.001713559	5.3048553	14.028871	-0.003977319587628925	0.6685597938144329	-0.003977319587628925	7.0654206185567	0.6423109653233363	[0.9852 0.9914 0.9866 0.9706 0.8892 0.7144 0.0132 0.7978]	0.13684753	[-0.8842592  -0.12731966]
5	11	-1.2824616	-0.3323776	4.0223937	13.696493	0.03089690721649485	0.6994567010309277	0.03089690721649485	7.764877319587628	0.6470731099656356	[0.9942 0.9946 0.998  0.9908 0.9404 0.7818 0.0094 0.89  ]	0.1357802	[-0.88250655 -0.12810321]
5	12	-0.5660442	-0.66071886	3.4563494	13.035774	-0.0008463917525772802	0.6986103092783504	-0.0008463917525772802	8.463487628865979	0.6510375099127675	[0.9982 0.9968 0.994  0.9834 0.9252 0.7894 0.0106 0.8878]	0.13240469	[-0.8918658  -0.14355953]
5	13	-1.2535133	-0.19874704	2.202836	12.837028	0.009428865979381418	0.7080391752577319	0.009428865979381418	9.17152680412371	0.6551090574374079	[0.9928 0.9958 0.9944 0.9866 0.936  0.812  0.013  0.9206]	0.13251728	[-0.89219964 -0.14442024]
6	0	-0.34972346	-0.7559116	14.650276	14.244088	0.009598969072165064	0.6172443298969071	0.009598969072165064	0.6172443298969071	0.6172443298969071	[0.9888 0.993  0.9858 0.952  0.8178 0.586  0.0136 0.6262]	0.124008626	[-0.8523656  -0.07027072]
6	1	-0.9218234	0.124543145	13.728453	14.368631	-0.0068525773195876605	0.6103917525773195	-0.0068525773195876605	1.2276360824742265	0.6138180412371133	[0.9958 0.9886 0.9784 0.9418 0.807  0.567  0.0118 0.6274]	0.12566969	[-0.85708624 -0.07521781]
6	2	-0.42666388	-0.69684434	13.301788	13.671787	0.013647422680412413	0.6240391752577319	0.013647422680412413	1.8516752577319584	0.6172250859106528	[0.9936 0.9892 0.989  0.9556 0.8306 0.6064 0.0122 0.6398]	0.12794584	[-0.8559406  -0.07299884]
6	3	-1.0702357	0.0027621835	12.231552	13.674549	0.012196907216494801	0.6362360824742267	0.012196907216494801	2.487911340206185	0.6219778350515462	[0.9902 0.9938 0.9904 0.9678 0.8428 0.6236 0.02   0.6782]	0.12422678	[-0.8591312  -0.07860918]
6	4	-0.93519706	-0.89443445	11.296355	12.780115	-0.006408247422680424	0.6298278350515463	-0.006408247422680424	3.1177391752577313	0.6235478350515462	[0.9974 0.9952 0.9904 0.9644 0.8444 0.61   0.0102 0.6612]	0.12210092	[-0.8632582  -0.08502752]
6	5	-1.027337	-0.17555729	10.269018	12.604558	0.0009288659793814658	0.6307567010309277	0.0009288659793814658	3.748495876288659	0.6247493127147765	[0.9974 0.9916 0.9832 0.9574 0.8418 0.6162 0.0118 0.675 ]	0.12574811	[-0.861764   -0.08084755]
6	6	-0.6723047	0.4348032	9.596713	13.039361	0.014229896907216544	0.6449865979381443	0.014229896907216544	4.393482474226803	0.6276403534609719	[0.9802 0.991  0.9886 0.9664 0.8646 0.6542 0.012  0.7142]	0.1250322	[-0.862404   -0.08412885]
6	7	-0.67697805	0.45887887	8.919735	13.4982395	-0.004405154639175346	0.6405814432989689	-0.004405154639175346	5.034063917525772	0.6292579896907216	[0.9922 0.9932 0.9878 0.9618 0.8462 0.6436 0.0134 0.7034]	0.11973273	[-0.86608756 -0.09337056]
6	8	-0.8227917	0.07272234	8.096943	13.570962	0.01859278350515481	0.6591742268041237	0.01859278350515481	5.6932381443298965	0.6325820160366552	[0.9948 0.993  0.9868 0.9726 0.8796 0.6794 0.0134 0.7716]	0.12239958	[-0.8657501  -0.09020597]
6	9	-0.99446625	-0.31832996	7.1024766	13.252632	0.002227835051546223	0.66140206185567	0.002227835051546223	6.354640206185566	0.6354640206185567	[0.9936 0.9922 0.9892 0.9712 0.8834 0.6952 0.0128 0.7632]	0.11865398	[-0.87216496 -0.10032477]
6	10	-1.2281694	-0.2673213	5.874307	12.985311	0.01841443298969081	0.6798164948453608	0.01841443298969081	7.034456701030927	0.6394960637300843	[0.9976 0.9942 0.991  0.9762 0.8992 0.7474 0.0132 0.8176]	0.11664219	[-0.87211615 -0.10167159]
