timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.4
num_episodes: 20
num_timesteps: 15
model_reload: C:\Users\Kalibrier-Windkanal\Documents\AFC_ReinforcementLearning\save_dir\data\measurements_alex\delta_gamma_std0.4\model_2024-11-18_1227.pth

episode	timestep	dt_p	dt_off	t_p	t_off	reward	gamma_global	delta_gamma	sum_of_gamma	sum_of_gamma_norm	gamma_local	critic_value	mu
0	10	0.069992304	0.19751865	10.050778	18.454187	-0.0025144329896906736	0.6722381443298969	-0.0025144329896906736	7.403943298969071	0.6730857544517337	[0.9884 0.9868 0.9872 0.9756 0.867  0.6486 0.0134 0.9628]	0.028126655	[-0.41716066  0.1545899 ]
0	11	-0.39852497	0.6459986	9.652253	19.100185	0.008542268041237033	0.680780412371134	0.008542268041237033	8.084723711340205	0.6737269759450171	[0.992  0.9928 0.9908 0.9818 0.8784 0.664  0.018  0.9774]	0.030499605	[-0.4188451   0.15543646]
0	12	-0.5827642	-0.25446856	9.069489	18.845716	-0.006161855670103189	0.6746185567010308	-0.006161855670103189	8.759342268041236	0.673795559080095	[0.9796 0.989  0.9872 0.9728 0.8676 0.6568 0.0156 0.97  ]	0.031047164	[-0.4220194  0.1547906]
0	13	-0.3295785	0.008980185	8.73991	18.854696	0.00038556701030945106	0.6750041237113402	0.00038556701030945106	9.434346391752577	0.6738818851251841	[0.9864 0.9872 0.987  0.97   0.8694 0.6546 0.0154 0.9774]	0.03037086	[-0.41983175  0.1531011 ]
0	14	-0.5385424	-0.36600572	8.201367	18.488691	0.011240206185566981	0.6862443298969072	0.011240206185566981	10.120590721649483	0.6747060481099656	[0.9926 0.9916 0.9934 0.9804 0.8908 0.6882 0.0142 0.9828]	0.030695332	[-0.42058495  0.15348308]
1	0	-0.31939393	0.58056915	14.680606	15.580569	0.009685567010309426	0.6610742268041238	0.009685567010309426	0.6610742268041238	0.6610742268041238	[0.9918 0.9912 0.987  0.9674 0.8526 0.5958 0.0146 0.9634]	0.037143093	[-0.477272   0.2409698]
1	1	-0.7176212	0.44204456	13.962985	16.022614	-0.004528865979381624	0.6565453608247421	-0.004528865979381624	1.3176195876288659	0.6588097938144329	[0.9942 0.991  0.9874 0.9666 0.839  0.5902 0.011  0.9516]	0.038055044	[-0.4789285  0.2398977]
1	2	0.23621556	1.0053298	14.199201	17.027943	-0.00035773195876276365	0.6561876288659794	-0.00035773195876276365	1.9738072164948453	0.657935738831615	[0.9928 0.9906 0.9896 0.9606 0.8484 0.6012 0.0108 0.9256]	0.038215842	[-0.47811297  0.24088028]
1	3	-0.15098614	0.42979696	14.048215	17.457739	0.0010927835051546264	0.657280412371134	0.0010927835051546264	2.6310876288659792	0.6577719072164948	[0.9896 0.9916 0.9918 0.9682 0.8466 0.603  0.0098 0.9278]	0.035216745	[-0.47563472  0.23978381]
1	4	-0.47276843	-0.2591971	13.575446	17.198542	0.005918556701030919	0.6631989690721649	0.005918556701030919	3.294286597938144	0.6588573195876288	[0.9946 0.9892 0.9882 0.9674 0.8456 0.6248 0.0096 0.9506]	0.03566308	[-0.47606787  0.24040404]
1	5	-0.8139811	0.18578115	12.761465	17.384323	-0.0013948453608249034	0.66180412371134	-0.0013948453608249034	3.956090721649484	0.6593484536082473	[0.992  0.989  0.9844 0.9702 0.845  0.6148 0.013  0.9502]	0.037572708	[-0.48071784  0.23856482]
1	6	-0.8556839	0.18335557	11.905781	17.567678	0.005605154639175325	0.6674092783505153	0.005605154639175325	4.623499999999999	0.6604999999999999	[0.991  0.9948 0.9906 0.9748 0.8606 0.6212 0.0114 0.9644]	0.03787091	[-0.47954795  0.23905224]
1	7	0.19497731	0.008767292	12.100759	17.576447	0.005798969072165039	0.6732082474226804	0.005798969072165039	5.296708247422679	0.6620885309278349	[0.9898 0.9928 0.9916 0.9726 0.8634 0.6448 0.0142 0.9722]	0.03824089	[-0.48145583  0.23892207]
1	8	-0.25871927	0.16384879	11.842039	17.740295	-0.002758762886598043	0.6704494845360823	-0.002758762886598043	5.967157731958761	0.6630175257731957	[0.9878 0.9878 0.9884 0.9662 0.854  0.6572 0.0086 0.9618]	0.037711676	[-0.48388776  0.23685417]
1	9	-0.13159266	0.5770733	11.710446	18.31737	-0.004027835051546247	0.6664216494845361	-0.004027835051546247	6.6335793814432975	0.6633579381443298	[0.9928 0.987  0.9836 0.9654 0.8614 0.6374 0.0086 0.9552]	0.03791235	[-0.48370945  0.23491876]
1	10	-0.05311066	0.8145355	11.657335	19.131905	-0.00045463917525767616	0.6659670103092784	-0.00045463917525767616	7.299546391752576	0.6635951265229614	[0.9822 0.9868 0.9842 0.966  0.8606 0.6338 0.0104 0.958 ]	0.037903707	[-0.48114637  0.2363927 ]
1	11	-0.23931786	0.3769959	11.418017	19.5089	0.0008329896907215417	0.6668	0.0008329896907215417	7.966346391752576	0.6638621993127146	[0.988  0.985  0.9894 0.97   0.8568 0.6402 0.0118 0.9454]	0.037234407	[-0.48019657  0.23552923]
1	12	-0.40965295	0.3508805	11.008365	19.85978	0.003792783505154662	0.6705927835051546	0.003792783505154662	8.63693917525773	0.664379936558287	[0.9864 0.9884 0.988  0.9732 0.8738 0.6478 0.0094 0.9524]	0.035937827	[-0.47991025  0.23730509]
1	13	-1.0535392	0.54572725	9.954825	20.405506	0.005834020618556535	0.6764268041237111	0.005834020618556535	9.313365979381441	0.6652404270986744	[0.9904 0.9904 0.988  0.973  0.8764 0.6702 0.0094 0.9618]	0.03688165	[-0.48081848  0.2361927 ]
1	14	-1.1677637	0.5775343	8.787062	20.98304	-0.0033350515463916874	0.6730917525773195	-0.0033350515463916874	9.98645773195876	0.6657638487972507	[0.9878 0.9866 0.9846 0.9732 0.876  0.6568 0.0096 0.9618]	0.03808805	[-0.48433802  0.23470849]
2	0	-0.75128436	0.71705866	14.248715	15.717058	0.00653298969072158	0.6508030927835051	0.00653298969072158	0.6508030927835051	0.6508030927835051	[0.99   0.9886 0.9856 0.9564 0.8214 0.5782 0.011  0.9516]	0.044150885	[-0.42011532  0.26202437]
2	1	-0.9576156	0.28511736	13.2911	16.002176	0.005947422680412373	0.6567505154639175	0.005947422680412373	1.3075536082474226	0.6537768041237113	[0.992  0.9888 0.9846 0.9566 0.835  0.6092 0.0096 0.9432]	0.043117043	[-0.42129067  0.26198074]
2	2	-0.501562	1.0679934	12.789537	17.07017	0.004765979381443186	0.6615164948453607	0.004765979381443186	1.9690701030927833	0.6563567010309278	[0.986  0.9908 0.9898 0.9698 0.8414 0.607  0.011  0.9652]	0.04201917	[-0.4227877   0.25981805]
2	3	-0.3908661	-0.20128426	12.398671	16.868885	0.00048041237113405355	0.6619969072164947	0.00048041237113405355	2.631067010309278	0.6577667525773195	[0.9928 0.9918 0.9878 0.9682 0.85   0.6086 0.0116 0.9566]	0.043134045	[-0.42415377  0.26105857]
2	4	-0.32422423	0.43696237	12.074447	17.305847	0.003319587628866083	0.6653164948453608	0.003319587628866083	3.296383505154639	0.6592767010309278	[0.9888 0.9866 0.9854 0.9696 0.8486 0.6268 0.0108 0.967 ]	0.043004986	[-0.42359513  0.26135358]
2	5	-0.7676352	1.0137272	11.306811	18.319574	-0.003939175257732019	0.6613773195876288	-0.003939175257732019	3.9577608247422678	0.6596268041237113	[0.9864 0.9884 0.9844 0.9616 0.8512 0.6122 0.0098 0.9634]	0.04311436	[-0.42558846  0.2594782 ]
2	6	-0.9317415	0.272118	10.37507	18.591692	0.010545360824742223	0.671922680412371	0.010545360824742223	4.629683505154639	0.6613833578792342	[0.978  0.9894 0.9884 0.973  0.8746 0.6468 0.0098 0.9676]	0.042763647	[-0.4236831   0.25899342]
2	7	-0.4561173	0.54826885	9.918952	19.139961	0.000879381443299132	0.6728020618556702	0.000879381443299132	5.302485567010309	0.6628106958762886	[0.9886 0.986  0.9864 0.9768 0.87   0.6536 0.0078 0.9694]	0.041699346	[-0.42540294  0.25696987]
2	8	-0.71373314	0.81733215	9.205219	19.957293	-0.0008061855670105089	0.6719958762886596	-0.0008061855670105089	5.974481443298968	0.6638312714776631	[0.9878 0.9876 0.985  0.9714 0.865  0.6676 0.008  0.9476]	0.043149006	[-0.42706516  0.25816116]
2	9	-1.0256084	0.10120401	8.179611	20.058496	0.011798969072165044	0.6837948453608247	0.011798969072165044	6.658276288659793	0.6658276288659792	[0.9856 0.9874 0.9922 0.978  0.888  0.6928 0.0088 0.9778]	0.042126086	[-0.42660254  0.25656727]
2	10	-0.22132675	-0.26096836	7.9582844	19.797527	-0.0010505154639175451	0.6827443298969071	-0.0010505154639175451	7.3410206185566995	0.6673655107778818	[0.987  0.9878 0.9898 0.9784 0.8916 0.6856 0.0074 0.981 ]	0.042727496	[-0.43061307  0.2552612 ]
2	11	-0.20041732	0.0802906	7.757867	19.877817	-0.0027288659793813785	0.6800154639175258	-0.0027288659793813785	8.021036082474225	0.6684196735395188	[0.982  0.9874 0.9888 0.976  0.8794 0.6824 0.0078 0.978 ]	0.043393176	[-0.4301683  0.255586 ]
2	12	-0.118079364	0.1926964	7.6397877	20.070513	0.0006536082474225546	0.6806690721649483	0.0006536082474225546	8.701705154639173	0.669361934972244	[0.9846 0.9884 0.9876 0.971  0.8886 0.6888 0.0062 0.9716]	0.043210518	[-0.4296863   0.25510064]
2	13	-0.2764061	0.83022714	7.3633814	20.90074	0.006834020618556869	0.6875030927835052	0.006834020618556869	9.389208247422678	0.6706577319587627	[0.9844 0.9906 0.9938 0.986  0.894  0.7052 0.0074 0.9766]	0.04299211	[-0.42978296  0.2539278 ]
2	14	-0.9699621	0.6816653	6.3934193	21.582405	-0.007498969072165074	0.6800041237113401	-0.007498969072165074	10.069212371134018	0.6712808247422679	[0.9896 0.987  0.9916 0.9776 0.8878 0.6814 0.0052 0.97  ]	0.043680754	[-0.43197253  0.25514895]
3	0	-0.6521809	0.43082613	14.347819	15.430826	0.012756701030927742	0.6546762886597937	0.012756701030927742	0.6546762886597937	0.6546762886597937	[0.9928 0.9886 0.9834 0.956  0.8392 0.5888 0.011  0.9534]	0.05438681	[-0.5147844  0.3741518]
3	1	-1.0885726	0.08658388	13.259247	15.51741	0.004342268041237274	0.6590185567010309	0.004342268041237274	1.3136948453608246	0.6568474226804123	[0.985  0.9924 0.9844 0.9644 0.8508 0.5916 0.0102 0.9706]	0.053209424	[-0.5167487   0.37376547]
3	2	-0.44934094	-0.11013636	12.809906	15.407274	-0.0016432989690722266	0.6573752577319587	-0.0016432989690722266	1.9710701030927833	0.6570233676975944	[0.993  0.9906 0.9852 0.9564 0.8338 0.6026 0.009  0.9602]	0.054405794	[-0.51814336  0.3736278 ]
3	3	-0.4757148	0.32373065	12.334191	15.731005	0.006528865979381515	0.6639041237113402	0.006528865979381515	2.6349742268041236	0.6587435567010309	[0.9956 0.9934 0.9904 0.9674 0.8472 0.6058 0.0104 0.9798]	0.05354552	[-0.5193353   0.37322053]
3	4	-0.7906666	0.08478847	11.543525	15.815793	0.0021144329896904956	0.6660185567010307	0.0021144329896904956	3.3009927835051545	0.6601985567010309	[0.99   0.9922 0.9884 0.9694 0.8566 0.6146 0.01   0.98  ]	0.054681048	[-0.5216876   0.37535015]
3	5	-0.04612395	-0.14179039	11.497401	15.674003	-0.0031701030927833163	0.6628484536082474	-0.0031701030927833163	3.9638412371134017	0.660640206185567	[0.9938 0.9922 0.9898 0.9668 0.8542 0.5954 0.0102 0.9848]	0.05423872	[-0.52137166  0.37397993]
3	6	-0.16711843	0.94299185	11.330283	16.616995	0.0063402061855668546	0.6691886597938143	0.0063402061855668546	4.633029896907216	0.661861413843888	[0.9928 0.9912 0.9882 0.9714 0.847  0.6392 0.009  0.9764]	0.054929808	[-0.5205613   0.37550887]
3	7	0.3135516	0.14240657	11.643835	16.759401	-0.0052814432989689575	0.6639072164948453	-0.0052814432989689575	5.296937113402061	0.6621171391752576	[0.9942 0.99   0.986  0.9622 0.8444 0.631  0.0068 0.9604]	0.053894162	[-0.5239081   0.37320033]
3	8	-0.6796596	0.17219624	10.964175	16.931597	0.007852577319587661	0.671759793814433	0.007852577319587661	5.9686969072164935	0.663188545246277	[0.9928 0.9902 0.992  0.973  0.864  0.6368 0.0102 0.9812]	0.053046867	[-0.52146226  0.3723112 ]
3	9	-0.57994443	0.24352641	10.384231	17.175123	-0.005791752577319675	0.6659680412371133	-0.005791752577319675	6.634664948453607	0.6634664948453607	[0.9826 0.9886 0.9842 0.9632 0.8552 0.6294 0.0098 0.9728]	0.05314435	[-0.52310675  0.37385464]
3	10	-0.84956896	0.15035512	9.534661	17.325478	0.008852577319587773	0.6748206185567011	0.008852577319587773	7.3094855670103085	0.6644986879100281	[0.9944 0.9916 0.9878 0.9784 0.8654 0.6482 0.0092 0.9876]	0.05273059	[-0.5208834  0.3708597]
3	11	-0.36813456	0.5286695	9.166527	17.854147	-0.00079381443298987	0.6740268041237112	-0.00079381443298987	7.98351237113402	0.6652926975945016	[0.987  0.992  0.992  0.976  0.8654 0.6498 0.009  0.9794]	0.05457799	[-0.52511835  0.37348434]
3	12	-0.8871149	0.7064213	8.279412	18.560568	0.0032164948453609066	0.6772432989690721	0.0032164948453609066	8.660755670103091	0.6662119746233147	[0.9902 0.9896 0.9892 0.9714 0.8766 0.6634 0.0096 0.9816]	0.05283165	[-0.52381295  0.37263218]
3	13	-0.9515255	0.30662027	7.3278866	18.867188	0.0029474226804123704	0.6801907216494845	0.0029474226804123704	9.340946391752576	0.6672104565537554	[0.9906 0.9916 0.9874 0.9756 0.8842 0.6746 0.0088 0.9798]	0.05220054	[-0.52453476  0.37117448]
3	14	-0.8354143	0.4791485	6.492472	19.346336	0.006238144329896778	0.6864288659793812	0.006238144329896778	10.027375257731958	0.6684916838487972	[0.9902 0.99   0.9896 0.9798 0.891  0.695  0.0088 0.9916]	0.05251269	[-0.5252565   0.37069148]
4	0	-0.40968865	0.14524624	14.590311	15.1452465	0.01006288659793797	0.6538556701030926	0.01006288659793797	0.6538556701030926	0.6538556701030926	[0.994  0.9904 0.9892 0.9626 0.8178 0.5832 0.0106 0.9626]	0.06207043	[-0.6137902  0.3372265]
4	1	-0.8799026	0.3976047	13.710408	15.542851	0.0035144329896907855	0.6573701030927834	0.0035144329896907855	1.311225773195876	0.655612886597938	[0.9892 0.988  0.9796 0.9552 0.8302 0.602  0.0114 0.97  ]	0.062384084	[-0.6175107   0.33818915]
4	2	-1.2649355	0.67057025	12.445473	16.21342	-0.00020103092783507748	0.6571690721649484	-0.00020103092783507748	1.9683948453608244	0.6561316151202748	[0.986  0.992  0.9874 0.9662 0.8312 0.5866 0.0114 0.9734]	0.062070183	[-0.61835396  0.33404687]
4	3	-0.7726089	0.37260473	11.672864	16.586025	0.012196907216494912	0.6693659793814433	0.012196907216494912	2.6377608247422675	0.6594402061855669	[0.9932 0.9912 0.9874 0.9738 0.8596 0.6292 0.0118 0.9752]	0.062735125	[-0.6179539   0.33692273]
4	4	-0.21893704	0.09849797	11.453927	16.684523	-0.0054752577319586715	0.6638907216494846	-0.0054752577319586715	3.301651546391752	0.6603303092783503	[0.992  0.989  0.9824 0.9648 0.8518 0.6186 0.0102 0.9698]	0.061641797	[-0.62111866  0.33553192]
4	5	-0.20352301	0.51871586	11.250404	17.20324	0.004955670103092613	0.6688463917525772	0.004955670103092613	3.9704979381443293	0.6617496563573882	[0.9896 0.9932 0.9906 0.9744 0.8636 0.6292 0.0092 0.9686]	0.061739527	[-0.6193777   0.33443397]
4	6	-0.38508525	0.60009885	10.865319	17.803339	-0.0012474226804124466	0.6675989690721648	-0.0012474226804124466	4.638096907216494	0.6625852724594992	[0.9894 0.9912 0.9912 0.9694 0.8564 0.6316 0.0084 0.9678]	0.060993552	[-0.6202639   0.33536386]
4	7	-0.2920362	0.21974486	10.573283	18.023085	0.002102061855670301	0.6697010309278351	0.002102061855670301	5.307797938144329	0.6634747422680412	[0.974  0.9884 0.9878 0.974  0.8628 0.6474 0.0088 0.962 ]	0.06039296	[-0.6203328   0.33475688]
4	8	-0.2864211	0.49376428	10.286862	18.51685	-0.000885567010309396	0.6688154639175257	-0.000885567010309396	5.976613402061854	0.6640681557846505	[0.9888 0.984  0.983  0.9676 0.8546 0.6374 0.0104 0.983 ]	0.058907405	[-0.61917627  0.33192047]
4	9	-0.43243235	-0.034343302	9.85443	18.482506	0.008617525773195855	0.6774329896907215	0.008617525773195855	6.654046391752576	0.6654046391752576	[0.9904 0.9882 0.9892 0.9796 0.8694 0.6636 0.01   0.9824]	0.06116803	[-0.6213939   0.33324417]
4	10	-0.43812755	0.11346118	9.416303	18.595966	-0.0012958762886597919	0.6761371134020617	-0.0012958762886597919	7.330183505154638	0.6663803186504217	[0.9856 0.9894 0.9898 0.9716 0.873  0.6532 0.0126 0.9872]	0.060536683	[-0.6238337   0.33369815]
4	11	-0.53715134	0.27591896	8.879151	18.871885	0.0018206185567010147	0.6779577319587627	0.0018206185567010147	8.008141237113401	0.6673451030927834	[0.9898 0.987  0.9882 0.9706 0.87   0.6722 0.0112 0.9802]	0.059912473	[-0.6229564   0.33280835]
4	12	-0.0059947968	0.31937894	8.873157	19.191265	0.002340206185566962	0.6802979381443297	0.002340206185566962	8.68843917525773	0.6683414750198254	[0.988  0.9882 0.9884 0.9752 0.8864 0.6746 0.0088 0.9826]	0.059224352	[-0.62391156  0.33184108]
4	13	-0.7997873	0.30191544	8.073369	19.493181	-0.0019123711340205407	0.6783855670103092	-0.0019123711340205407	9.36682474226804	0.6690589101620029	[0.9808 0.9876 0.9864 0.972  0.8762 0.6768 0.0106 0.9758]	0.059503213	[-0.6237654  0.3316428]
4	14	-0.36014965	0.4175504	7.713219	19.910732	0.001767010309278394	0.6801525773195876	0.001767010309278394	10.046977319587628	0.6697984879725085	[0.9872 0.986  0.9882 0.9744 0.8802 0.6772 0.0102 0.983 ]	0.058601946	[-0.6229067   0.33022234]
5	0	-1.2017931	0.79401946	13.798207	15.79402	-0.003156701030927911	0.6436092783505154	-0.003156701030927911	0.6436092783505154	0.6436092783505154	[0.9928 0.9836 0.9756 0.9482 0.8056 0.5594 0.0084 0.959 ]	0.069326244	[-0.65459603  0.3330626 ]
5	1	-0.57480335	0.09637849	13.223404	15.890398	0.01502474226804118	0.6586340206185566	0.01502474226804118	1.302243298969072	0.651121649484536	[0.9952 0.9898 0.9886 0.9594 0.8362 0.597  0.008  0.975 ]	0.069427036	[-0.653926    0.33201662]
5	2	-0.33108976	0.46248925	12.892314	16.352888	0.0020886597938144513	0.660722680412371	0.0020886597938144513	1.9629659793814431	0.6543219931271477	[0.9882 0.989  0.9886 0.961  0.8386 0.611  0.0096 0.967 ]	0.06816637	[-0.65889376  0.3321552 ]
5	3	-0.21012127	0.1433341	12.682193	16.496222	-0.0021577319587627874	0.6585649484536082	-0.0021577319587627874	2.6215309278350514	0.6553827319587628	[0.994  0.991  0.9868 0.9612 0.8376 0.6074 0.0056 0.96  ]	0.06654018	[-0.65845287  0.33062616]
5	4	-0.55229264	0.5979475	12.1299	17.09417	0.0010824742268041865	0.6596474226804124	0.0010824742268041865	3.281178350515464	0.6562356701030928	[0.987  0.9846 0.981  0.958  0.84   0.6098 0.0098 0.9722]	0.06757872	[-0.65815973  0.3312264 ]
5	5	-0.50521207	0.5595826	11.624688	17.653751	0.0076195876288658315	0.6672670103092783	0.0076195876288658315	3.948445360824742	0.6580742268041236	[0.9896 0.9874 0.9868 0.972  0.8512 0.6296 0.0082 0.9788]	0.06714202	[-0.65800595  0.3292624 ]
5	6	-0.5203078	-0.4021364	11.104381	17.251616	0.005741237113401909	0.6730082474226802	0.005741237113401909	4.621453608247422	0.6602076583210603	[0.993  0.991  0.992  0.9758 0.8726 0.6352 0.0092 0.986 ]	0.067475796	[-0.66078424  0.33047867]
5	7	-1.0380018	0.29720634	10.066379	17.548822	-0.00042268041237114584	0.672585567010309	-0.00042268041237114584	5.294039175257731	0.6617548969072163	[0.9888 0.987  0.9894 0.972  0.8612 0.6472 0.0104 0.9816]	0.06724947	[-0.6620979   0.33119702]
5	8	-0.13355494	0.13357295	9.932823	17.682396	0.0012185567010311038	0.6738041237113401	0.0012185567010311038	5.967843298969071	0.6630936998854523	[0.9894 0.989  0.989  0.9734 0.865  0.6544 0.006  0.9836]	0.066051565	[-0.66203135  0.3294471 ]
5	9	-0.9969679	0.7022613	8.935855	18.384657	-0.0017432989690721046	0.672060824742268	-0.0017432989690721046	6.639904123711339	0.663990412371134	[0.9848 0.9896 0.985  0.9686 0.8722 0.6514 0.0076 0.9722]	0.06671586	[-0.66296196  0.3288883 ]
5	10	-1.2850149	0.45291454	7.65084	18.837572	0.010022680412371088	0.6820835051546391	0.010022680412371088	7.321987628865979	0.6656352389878163	[0.991  0.9936 0.991  0.9752 0.8846 0.6794 0.006  0.9898]	0.06577592	[-0.6608459   0.32730845]
5	11	-1.0655544	0.12316206	6.585285	18.960733	0.005755670103092747	0.6878391752577319	0.005755670103092747	8.00982680412371	0.6674855670103091	[0.9904 0.9868 0.9908 0.9832 0.8954 0.6958 0.0098 0.9954]	0.06618447	[-0.6655993   0.32743648]
5	12	-0.34053794	-0.18979934	6.244747	18.770933	-0.00039690721649476846	0.6874422680412371	-0.00039690721649476846	8.697269072164946	0.669020697858842	[0.9894 0.9882 0.9908 0.9802 0.894  0.6968 0.0096 0.9938]	0.06512772	[-0.66635954  0.32736   ]
5	13	-1.0276601	0.27243444	5.217087	19.043367	0.0015288659793815107	0.6889711340206186	0.0015288659793815107	9.386240206185565	0.6704457290132547	[0.9892 0.9906 0.9918 0.982  0.888  0.7074 0.0088 0.9924]	0.06490331	[-0.6663464   0.32676125]
5	14	-1.0203779	-0.017601162	4.1967087	19.025766	0.0015515463917523675	0.690522680412371	0.0015515463917523675	10.076762886597937	0.6717841924398624	[0.9868 0.988  0.991  0.9808 0.9048 0.7096 0.01   0.9898]	0.064919524	[-0.6675368   0.32639214]
6	0	-0.16038895	-0.36033332	14.839611	14.639667	-0.004994845360824729	0.6485474226804122	-0.004994845360824729	0.6485474226804122	0.6485474226804122	[0.996  0.9882 0.9822 0.9536 0.8114 0.5746 0.0122 0.9472]	0.082378656	[-0.6630311   0.32530755]
6	1	-0.72627103	0.5227361	14.11334	15.162403	0.004441237113402052	0.6529886597938143	0.004441237113402052	1.3015360824742266	0.6507680412371133	[0.9932 0.9824 0.982  0.9514 0.8326 0.5912 0.0144 0.9438]	0.081976086	[-0.6615339   0.32297513]
6	2	-0.23148513	-0.30284703	13.881855	14.859556	0.004761855670103121	0.6577505154639174	0.004761855670103121	1.959286597938144	0.653095532646048	[0.9848 0.9892 0.9842 0.9558 0.8324 0.607  0.0116 0.9584]	0.07937841	[-0.66076183  0.3209985 ]
6	3	-0.87488383	0.40079427	13.006971	15.26035	-0.00040206185567004393	0.6573484536082473	-0.00040206185567004393	2.616635051546391	0.6541587628865978	[0.9944 0.99   0.9852 0.961  0.828  0.5874 0.0168 0.9696]	0.08022076	[-0.66377926  0.3194229 ]
6	4	-0.7365217	-0.48646572	12.27045	14.773885	-0.0011030927835051774	0.6562453608247422	-0.0011030927835051774	3.2728804123711335	0.6545760824742267	[0.9912 0.9916 0.985  0.9562 0.8426 0.5854 0.013  0.9622]	0.082263395	[-0.66458285  0.3229412 ]
6	5	-0.82855684	0.22686686	11.441893	15.0007515	0.01230927835051554	0.6685546391752577	0.01230927835051554	3.9414350515463914	0.6569058419243986	[0.9918 0.9936 0.9878 0.9658 0.86   0.6234 0.0172 0.9708]	0.08153916	[-0.66298395  0.3215766 ]
6	6	-0.476672	0.8393613	10.96522	15.840113	-0.004647422680412405	0.6639072164948453	-0.004647422680412405	4.605342268041237	0.6579060382916052	[0.983  0.9922 0.9896 0.9624 0.836  0.615  0.0154 0.9762]	0.08041154	[-0.6667713   0.32042927]
6	7	-0.47746247	0.87236917	10.487758	16.712482	0.008747422680412398	0.6726546391752577	0.008747422680412398	5.277996907216494	0.6597496134020617	[0.992  0.989  0.9856 0.966  0.8564 0.6428 0.0182 0.9828]	0.080515385	[-0.666572   0.3201197]
6	8	-0.6260702	0.48201013	9.861688	17.194492	0.0021247422680411576	0.6747793814432989	0.0021247422680411576	5.952776288659793	0.6614195876288659	[0.982  0.9888 0.986  0.9696 0.8554 0.6508 0.0216 0.9832]	0.080183186	[-0.6690286  0.3190818]
6	9	-0.7912827	0.099962145	9.070405	17.294455	0.008916494845360945	0.6836958762886598	0.008916494845360945	6.636472164948453	0.6636472164948453	[0.9906 0.9892 0.9886 0.9754 0.8802 0.6724 0.0218 0.992 ]	0.079110704	[-0.66898143  0.31796733]
