timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.001
num_episodes: 1500
num_timesteps: 15
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.8132901424809507	-0.003622781	0.8132901424809507	0.026174432	0.02066539	2.0224257e-05	0.005488817
1	0.7813068709502342	-0.0078075645	0.7813068709502342	0.026230564	0.020663021	7.8727164e-05	0.005488817
2	0.7689898631687804	-0.006328145	0.7689898631687804	0.030826043	0.02510807	0.00022915704	0.005488817
3	0.7921787352329658	-0.008174926	0.7921787352329658	0.024608307	0.018979553	0.00013993755	0.005488817
4	0.7928670027879019	-0.006077992	0.7928670027879019	0.023210084	0.01766257	5.8697042e-05	0.005488817
5	0.7941189995415042	-0.0069396063	0.7941189995415042	0.01417838	0.008566263	0.00012330055	0.005488817
6	0.8078025389805772	-0.0039293645	0.8078025389805772	0.015612541	0.010099493	2.4230194e-05	0.005488817
7	0.8129973069796166	-0.0028190583	0.8129973069796166	0.009256524	0.0037516735	1.6033717e-05	0.005488817
8	0.8115269327997244	-0.0024203241	0.8115269327997244	0.0112562915	0.0057667093	7.649281e-07	0.005488817
9	0.8133307303678752	-0.0019180911	0.8133307303678752	0.011359191	0.005869117	1.256922e-06	0.005488817
10	0.8157382434427727	-0.0017113495	0.8157382434427727	0.010737784	0.0052488684	9.922651e-08	0.005488817
11	0.8093197973500134	-0.0026087922	0.8093197973500134	0.011926108	0.0064361095	1.1811852e-06	0.005488817
12	0.7994759029528314	-0.0044822968	0.7994759029528314	0.015109785	0.009613347	7.6203514e-06	0.005488817
13	0.7983958238358713	-0.006434634	0.7983958238358713	0.013880171	0.008388794	2.559989e-06	0.005488817
14	0.793559011934308	-0.0054000313	0.793559011934308	0.01393122	0.008429485	1.2917619e-05	0.005488817
15	0.7948383912961227	-0.0070391344	0.7948383912961227	0.015385445	0.009880462	1.6166525e-05	0.005488817
16	0.8156222158789638	-0.0032909992	0.8156222158789638	0.0075679473	0.002075839	3.291043e-06	0.005488817
