timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: sum_of_rewards
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.4
num_episodes: 1500
num_timesteps: 15
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
27	0.9378153516387807	-0.0013983794	0.8910078957838625	-0.005515531	-0.0050286306	1.5747317e-05	-0.00050264783
28	0.9390090817289666	0.00093708263	0.8974981613267518	-0.005945159	-0.0054623634	1.9852085e-05	-0.00050264783
29	0.941496650578901	0.00014076842	0.897295022923126	-3.6342535e-06	0.00045739897	4.1614625e-05	-0.00050264783
30	0.9455468497640275	-0.0036307347	0.8980175067708102	0.0066657504	0.007069643	9.8755314e-05	-0.00050264783
31	0.930153780017922	0.00091220776	0.8888707219943267	-0.008383629	-0.007891663	1.0682052e-05	-0.00050264783
32	0.9347203434133523	0.01389268	0.9128692870649122	-0.013574464	-0.013121617	4.9800245e-05	-0.00050264783
33	0.9344464345674542	0.0036918924	0.8987964173851474	-0.012682988	-0.012217073	3.6731897e-05	-0.00050264783
34	0.9330680514209834	0.0040425435	0.8952427400530257	-0.007831442	-0.0073569887	2.8194254e-05	-0.00050264783
35	0.9418652708683014	-0.0042555192	0.8965528886649836	-0.0005823706	-9.704782e-05	1.7325036e-05	-0.00050264783
36	0.9443044202262437	0.006437976	0.912426524097622	-0.009435023	-0.008962637	3.0261872e-05	-0.00050264783
37	0.9524046210384025	0.0013581214	0.9208264295562328	-0.0071962997	-0.0067368555	4.3203512e-05	-0.00050264783
38	0.9600786732166137	0.0016737237	0.9455461832012892	-0.022698214	-0.022291835	9.626964e-05	-0.00050264783
39	0.9499706303999288	0.020367311	0.9463320646484119	-0.019909766	-0.019490117	8.3000334e-05	-0.00050264783
40	0.9506263895748367	0.0079804575	0.9287221355350184	-0.015341558	-0.014872362	3.3452437e-05	-0.00050264783
41	0.9663246837060704	0.007867569	0.9664415587445987	-0.021532299	-0.02125881	0.00022915972	-0.00050264783
42	0.9799503008975498	0.006469138	0.9709304636350646	0.03417611	0.033747446	0.00093131216	-0.00050264783
43	0.9666877043209648	0.0062697167	0.9650184997597189	0.0021809374	0.0022640692	0.00041951603	-0.00050264783
44	0.9526781573697544	0.011980677	0.9412104328217021	-0.017438231	-0.016989386	5.380295e-05	-0.00050264783
45	0.9600825633004165	0.00892196	0.956092645877142	-0.03285425	-0.032472845	0.00012124237	-0.00050264783
46	0.9716462471132539	0.004141113	0.9714468083668244	-0.026413396	-0.026107568	0.0001968204	-0.00050264783
47	0.9745506402223618	0.0026576088	0.9737433350937434	-0.028886551	-0.02865234	0.00026843735	-0.00050264783
48	0.9663657287269943	0.013749462	0.9710438651192973	-0.025781998	-0.025408551	0.00012920143	-0.00050264783
49	0.9915564400614841	-0.00059729617	0.96816919103738	0.022772545	0.022992244	0.0002829496	-0.00050264783
50	0.9709548202950182	0.013065783	0.9766669607660419	0.006390414	0.0066543235	0.00023873836	-0.00050264783
51	0.9650240157831338	0.013709872	0.9642618226492685	-0.019426482	-0.018941103	1.7268743e-05	-0.00050264783
52	0.9675616606489756	0.006441052	0.9702513556981502	0.012486012	0.012824229	0.00016443097	-0.00050264783
53	0.9638142425274587	0.0022787272	0.9494847940711864	-0.011791163	-0.01131393	2.5414856e-05	-0.00050264783
54	0.9570587283329849	0.015376148	0.9473726505250173	-0.0075844075	-0.007087151	5.3915187e-06	-0.00050264783
55	0.9834988667204171	0.00577763	0.9710437236847994	-0.0015195168	-0.0010360124	1.9143474e-05	-0.00050264783
56	0.9521781469334111	0.008309739	0.943328954165562	-0.011200199	-0.010736729	3.9177725e-05	-0.00050264783
57	0.9606958903366188	-0.01269625	0.932882901447187	-0.0065807076	-0.0060890308	1.0971159e-05	-0.00050264783
58	0.9507920179991928	0.0023130402	0.923356089580281	-0.0027032683	-0.0022036952	3.0747412e-06	-0.00050264783
59	0.9590791920860832	-0.023812225	0.9129287523699292	0.0070902286	0.007579278	1.35984665e-05	-0.00050264783
60	0.9664095941703048	0.0011930137	0.9520673011342023	-0.008992979	-0.008499908	9.576965e-06	-0.00050264783
61	0.9745600324533524	0.012356494	0.969404180789664	0.008149873	0.008609194	4.3327233e-05	-0.00050264783
62	0.9570869802720751	0.00039978127	0.9449952453703524	-0.0055511296	-0.005055418	6.9359553e-06	-0.00050264783
63	0.9638159370352793	0.008331947	0.9620161862020453	-0.013331086	-0.012857139	2.8700199e-05	-0.00050264783
64	0.9596098477760167	0.010613258	0.9634415480109876	-0.017569669	-0.017135253	6.823267e-05	-0.00050264783
65	0.9635878336086678	0.0049081384	0.9668972397868231	-0.017161526	-0.016722629	6.375144e-05	-0.00050264783
66	0.9560606425190665	0.0076243686	0.9547876894987675	-0.011155514	-0.010682086	2.9219862e-05	-0.00050264783
67	0.9497234460483899	0.017076092	0.9439522912665897	-0.0062523982	-0.005769582	1.9831801e-05	-0.00050264783
68	0.9600804163616381	0.011740433	0.9555770577283242	0.045080222	0.045525905	5.696664e-05	-0.00050264783
69	0.9742584707402109	0.0045528295	0.9725265379713348	-0.0125447605	-0.01208433	4.221782e-05	-0.00050264783
70	0.9682788832598994	8.2388535e-05	0.9716835629617532	-0.010228745	-0.009773867	4.7770543e-05	-0.00050264783
71	0.969404271411314	0.008844857	0.9759399623429829	-0.019893536	-0.019478178	8.728996e-05	-0.00050264783
72	0.9736913304313498	0.009739099	0.9753830456080764	-0.014695077	-0.01426923	7.680044e-05	-0.00050264783
73	0.9609265059039819	0.019131768	0.9694866782416178	-0.010722982	-0.010240202	1.9868066e-05	-0.00050264783
74	0.9549011930993129	0.008701651	0.9511340546821331	-0.0043667885	-0.0038780558	1.391509e-05	-0.00050264783
75	0.9691932936241655	0.0023016715	0.9696462760254414	-0.006719186	-0.006224002	7.4639293e-06	-0.00050264783
76	0.9468892372574315	0.009836882	0.9431371367843485	0.0005656722	0.0010640689	4.2510883e-06	-0.00050264783
77	0.9589806919635526	0.015027519	0.9761117528716606	-0.015780995	-0.015339712	6.1365085e-05	-0.00050264783
78	0.9690304449693034	0.019754322	0.9743909680984939	0.018394269	0.018752052	0.00014486517	-0.00050264783
79	0.96050754663512	0.015275538	0.9702327362690134	-0.015487812	-0.015044686	5.9521746e-05	-0.00050264783
80	0.9724008105458866	0.007942712	0.9795233543561851	0.004740991	0.005205867	3.777192e-05	-0.00050264783
81	0.9578195107814299	-0.0052785287	0.9369481331422028	-0.002004689	-0.0015061519	4.110721e-06	-0.00050264783
82	0.9635037335243618	0.001160248	0.9569460033374498	-0.010592747	-0.010115728	2.5629415e-05	-0.00050264783
83	0.9614648048548158	0.00845556	0.9670440059218955	-0.010686959	-0.010203836	1.952413e-05	-0.00050264783
84	0.9618507376288805	0.015684491	0.9787623539191125	-0.012220995	-0.011747206	2.885911e-05	-0.00050264783
85	0.9407433072630812	0.03208489	0.9064811750096862	0.006793878	0.0072777243	1.880143e-05	-0.00050264783
86	0.9493758042202737	0.012290407	0.9544038918633938	-0.004571403	-0.004079573	1.0817994e-05	-0.00050264783
87	0.975018341661999	0.015573666	0.9813506270704849	-0.016956761	-0.016507871	5.37578e-05	-0.00050264783
88	0.9807089267241729	0.009743831	0.9767090395839718	-0.010816726	-0.010330922	1.6843462e-05	-0.00050264783
89	0.9961877483737971	0.0033098233	0.9696146096160992	0.020244675	0.020321505	0.00042581765	-0.00050264783
90	0.9737724147707794	0.010732365	0.9588068942527339	0.013162467	0.013488138	0.00017697627	-0.00050264783
91	0.9728574926753767	0.00039286862	0.9473215393576738	0.0038787127	0.0043676076	1.3752949e-05	-0.00050264783
92	0.9667261172151751	0.0060914345	0.9600927630868624	-0.009907866	-0.009422856	1.7638127e-05	-0.00050264783
93	0.9584664101952204	0.0055860677	0.950024827758781	-0.00073944946	-0.00023986446	3.062822e-06	-0.00050264783
94	0.9537948505746597	0.004451501	0.9452811911569368	-0.00489114	-0.0043958267	7.3344804e-06	-0.00050264783
95	0.9521777762912554	0.013619466	0.9402067858965379	-0.0030944108	-0.0025969462	5.1833817e-06	-0.00050264783
96	0.9639579419438603	0.005099709	0.9484016519900905	-0.0021920544	-0.0016902428	8.3629186e-07	-0.00050264783
97	0.9566921270024994	0.004589142	0.9222657523365239	0.005190562	0.0056842067	9.002974e-06	-0.00050264783
98	0.9590104131279558	0.007839469	0.9377298846651964	0.009244711	0.009739297	8.0615255e-06	-0.00050264783
99	0.9555989176115133	0.005069696	0.9467852020367719	-0.0027300962	-0.0022308426	3.394213e-06	-0.00050264783
100	0.9688909102965797	0.0059548756	0.968660730101941	-0.008594773	-0.00812179	2.9665092e-05	-0.00050264783
101	0.960892984811407	0.008482602	0.9609172592862033	-0.0073211314	-0.00683122	1.2736382e-05	-0.00050264783
102	0.9685448248550893	0.012947488	0.9632134247251861	-0.004178061	-0.0036831007	7.687275e-06	-0.00050264783
103	0.9648098250377618	0.0058114794	0.9705919227110414	-0.00889292	-0.008395282	5.009478e-06	-0.00050264783
104	0.9661831342543682	0.008391088	0.9607007316241865	-0.0074131754	-0.006933756	2.322853e-05	-0.00050264783
105	0.9623124178524515	0.005642394	0.9681298074545912	-0.008415277	-0.007917797	5.1683423e-06	-0.00050264783
106	0.9575460913173427	-0.007180121	0.9290043446776401	0.030018387	0.030422673	9.836305e-05	-0.00050264783
107	0.9754795721735874	-0.0004362228	0.9695262122074957	-0.011885981	-0.011409615	2.6282238e-05	-0.00050264783
108	0.9620856847942237	0.022966893	0.9772667293376606	-0.017497081	-0.01707055	7.611633e-05	-0.00050264783
109	0.9604655498422038	0.009909694	0.9678752867363023	-0.009962584	-0.009488347	2.841127e-05	-0.00050264783
110	0.964356618209589	0.010701598	0.9770661300440974	-0.013984253	-0.013505734	2.4129035e-05	-0.00050264783
111	0.9646110510608363	0.01882459	0.9789773358454217	-0.0194518	-0.019038701	8.954796e-05	-0.00050264783
112	0.9669069091118953	0.0086514475	0.977543393617198	-0.01707425	-0.016602699	3.1097497e-05	-0.00050264783
113	0.9661793682783877	0.01545267	0.9779320704605403	-0.011975936	-0.011530166	5.6877936e-05	-0.00050264783
114	0.9419359477574601	0.010839396	0.9126438607966904	0.009687186	0.010167839	2.19947e-05	-0.00050264783
115	0.9799912919995056	0.019364564	0.9730467971382905	0.024527758	0.024932606	9.779995e-05	-0.00050264783
116	0.9562967921600889	0.027985215	0.9639200522956977	-0.00811043	-0.0076230275	1.5245413e-05	-0.00050264783
117	0.9582942234084324	0.019963335	0.9405949007726547	0.034425713	0.034454543	0.00047381673	-0.00050264783
118	0.9528481437958247	0.011135035	0.9459039500120642	-0.0028746212	-0.002397991	2.6017733e-05	-0.00050264783
119	0.9661242143762386	0.0218717	0.9722277586500309	-0.007287873	-0.0067883315	3.1062643e-06	-0.00050264783
120	0.970610881663975	0.011492402	0.9672312797819025	-0.0069081355	-0.006420736	1.52484445e-05	-0.00050264783
121	0.9750902932206263	0.01818554	0.9744440852893295	-0.0056255963	-0.0051390016	1.6053222e-05	-0.00050264783
122	0.9506211195750456	0.023624318	0.9609227380451705	-0.010659459	-0.010203267	4.6456447e-05	-0.00050264783
123	0.9762550281858035	0.010802718	0.9628239742158277	0.013400038	0.013890237	1.2449011e-05	-0.00050264783
124	0.9281496877087101	-0.011541134	0.8937169144115363	0.0029053525	0.0033853916	2.2608709e-05	-0.00050264783
125	0.979165224868714	0.012931523	0.9784673727831965	-0.007141521	-0.0066576763	1.8802757e-05	-0.00050264783
126	0.97423708517997	0.0065481723	0.9685969495529848	-0.009569119	-0.009072069	5.5985743e-06	-0.00050264783
127	0.975928129115444	0.008675699	0.9791844540552944	-0.011823594	-0.011357385	3.643912e-05	-0.00050264783
128	0.9687342594187055	0.007092608	0.9698158631549224	-0.0058730035	-0.0053792647	8.909064e-06	-0.00050264783
129	0.9770856655110194	0.008034489	0.9764594593288044	0.0019149419	0.00239684	2.0749954e-05	-0.00050264783
130	0.9825451930020428	0.01780839	0.9687521515768536	0.005603092	0.0060832473	2.2492235e-05	-0.00050264783
131	0.9620172816722999	0.0065940344	0.9766912508523848	-0.0142594585	-0.013785208	2.839687e-05	-0.00050264783
132	0.981073283890965	0.009605353	0.9759421576935751	-0.0022384916	-0.0017673814	3.1537664e-05	-0.00050264783
133	0.952651653606759	0.011483406	0.9526617418300175	-0.0029704932	-0.0024936737	2.5828358e-05	-0.00050264783
134	0.9830471601099171	0.011984485	0.9759798041992105	-0.0022288533	-0.0017470341	2.0828764e-05	-0.00050264783
135	0.9746709867476671	0.013766534	0.9775481148339585	-0.0031932842	-0.00270679	1.6153774e-05	-0.00050264783
136	0.9828702990689976	0.0016018517	0.9668679875065941	0.0053850026	0.005859577	2.8073138e-05	-0.00050264783
137	0.9864437420349955	0.003079065	0.9680898454770278	0.002961293	0.0034107384	5.320246e-05	-0.00050264783
138	0.9615848161214895	0.018295873	0.9693226826909161	-0.0077662603	-0.007267095	3.4826232e-06	-0.00050264783
139	0.9588053842929798	0.0066409605	0.9605424039669346	-0.003145878	-0.002645133	1.9028279e-06	-0.00050264783
140	0.9722366010527647	0.015316042	0.9781146547364397	-0.008429078	-0.007948515	2.2084398e-05	-0.00050264783
141	0.9670438195329224	0.031425297	0.9802621809496171	-0.007894773	-0.0074154376	2.331179e-05	-0.00050264783
142	0.9797412030879286	0.0056394	0.9797208866026808	-0.00017127866	0.00031793324	1.3435929e-05	-0.00050264783
143	0.972056418770641	0.0102087315	0.9703658277612048	0.006543068	0.0070368396	8.876387e-06	-0.00050264783
144	0.9801420674097276	0.010224482	0.9805128410311668	-0.012388197	-0.011899273	1.3723918e-05	-0.00050264783
145	0.9872999847838878	0.003057299	0.9761316604188467	-0.00093170156	-0.00044437722	1.53235e-05	-0.00050264783
146	0.9808688148525967	0.0043111662	0.9751604087051667	0.0025443553	0.0030376683	9.334818e-06	-0.00050264783
147	0.9706650975360025	0.00989734	0.9786218195145605	-0.0026044857	-0.0021204583	1.8620347e-05	-0.00050264783
148	0.9842681380257444	0.028435208	0.976406625978781	0.0001235897	0.0006119995	1.42380395e-05	-0.00050264783
149	0.9615018197709198	0.027213411	0.9495851456010607	0.016383234	0.016855998	2.9884823e-05	-0.00050264783
150	0.9589284796113139	0.0139364395	0.9634975254375228	-0.00075405545	-0.00027333014	2.1922553e-05	-0.00050264783
151	0.9622492999257078	0.024876501	0.978738912615928	-0.011487562	-0.010993483	8.5679685e-06	-0.00050264783
152	0.9428991481671597	0.02256888	0.9359821120225816	-0.0012792199	-0.00078797963	1.1407606e-05	-0.00050264783
153	0.9835227179548012	0.020191344	0.9794341362984953	-0.012165618	-0.011670935	7.964317e-06	-0.00050264783
154	0.9837365904424116	0.014459747	0.976858664241665	-0.0046059117	-0.004125911	2.2646977e-05	-0.00050264783
155	0.9660898963767645	0.024256092	0.9680936400783351	0.010285139	0.010776374	1.1413674e-05	-0.00050264783
156	0.9528224470595863	0.00076748605	0.9514335593963981	0.00801923	0.00844879	7.3088755e-05	-0.00050264783
157	0.9578522088520265	0.028625758	0.9670042151247553	-0.006077015	-0.0055878246	1.3457454e-05	-0.00050264783
158	0.9756226919272589	0.003965498	0.9762742712430733	-0.0074834744	-0.0070084133	2.7586479e-05	-0.00050264783
159	0.9758931047919314	0.021592082	0.9658703158364472	-0.007881251	-0.0073845643	5.960763e-06	-0.00050264783
160	0.9674804301306963	0.0045221336	0.9810646688775468	-0.0147101525	-0.014257259	4.9754333e-05	-0.00050264783
161	0.9650478616631012	0.025404407	0.9750378961969917	-0.0027049775	-0.0022064955	4.165738e-06	-0.00050264783
162	0.9786952648899448	0.006644869	0.9794928850261527	-0.0065319003	-0.006050352	2.1099688e-05	-0.00050264783
163	0.9705451956648902	0.011810971	0.9769162144764592	-0.0046496796	-0.00414928	2.2483055e-06	-0.00050264783
164	0.9503502353192992	0.018306736	0.9543058015854331	-0.0041153203	-0.003633216	2.0543632e-05	-0.00050264783
165	0.938549836687855	0.0064589838	0.9422762064641597	-0.001671858	-0.0012018575	3.2647262e-05	-0.00050264783
166	0.9556335643036983	0.032084987	0.9758697709933144	-0.0016107385	-0.0011478456	3.975497e-05	-0.00050264783
167	0.9792977607385793	0.0061104274	0.9766881264705941	-0.006672015	-0.0061738826	4.5155016e-06	-0.00050264783
168	0.9676075305910823	0.007998712	0.9799002200540058	-0.0067449906	-0.0062494683	7.1255295e-06	-0.00050264783
169	0.9795680926585044	0.006595731	0.9764628459737598	-0.007809239	-0.0073130466	6.4555497e-06	-0.00050264783
170	0.9609877266643311	0.010202649	0.9647970426325461	-0.003966812	-0.0034728714	8.707127e-06	-0.00050264783
171	0.9844751953259538	0.012156474	0.9810528855671434	0.008739065	0.009192369	4.934427e-05	-0.00050264783
172	0.9697772137044723	0.010416491	0.9609723273635346	0.021486329	0.021917284	7.1694e-05	-0.00050264783
173	0.9532868561191403	0.007901313	0.9654661599447351	-0.012110183	-0.011627079	1.9544197e-05	-0.00050264783
174	0.9776344329227853	0.016845636	0.9645835048536167	0.007968862	0.0084534725	1.8036755e-05	-0.00050264783
175	0.9836518106317321	0.019017743	0.968317499710516	-0.0023384993	-0.0018380166	2.1649205e-06	-0.00050264783
176	0.9673333278754649	0.03021228	0.9773927867565516	-0.009187799	-0.008692485	7.333883e-06	-0.00050264783
177	0.9710341841748393	0.0050605624	0.9761030196421426	-0.0016499117	-0.0011630765	1.5812562e-05	-0.00050264783
178	0.9597670315945999	0.012157046	0.95453583817477	0.01271898	0.013209154	1.2474072e-05	-0.00050264783
179	0.9685809136312505	0.007996209	0.9769163376476871	-0.007695801	-0.0071950466	1.893548e-06	-0.00050264783
180	0.970531010874961	0.00565688	0.981157965930214	-0.010766974	-0.010290742	2.6416032e-05	-0.00050264783
181	0.9418281374986226	0.019966897	0.9380190982759119	0.0015363886	0.0020077773	3.125925e-05	-0.00050264783
182	0.9845331496584827	0.00058538595	0.972913134222191	0.014705745	0.015181169	2.7223572e-05	-0.00050264783
183	0.9642625255234086	0.010003668	0.9633940016864518	-0.0041066566	-0.0036084268	4.418194e-06	-0.00050264783
184	0.94831568609584	0.003758931	0.9451413810366517	-0.00013827754	0.0003504607	1.3909582e-05	-0.00050264783
185	0.9798648225487769	0.021215973	0.9813919176725263	0.0007899831	0.0012828198	9.811185e-06	-0.00050264783
186	0.9637711976856193	0.005431115	0.967350444503703	0.009923547	0.010407746	1.8448836e-05	-0.00050264783
187	0.9702431419618727	0.025717622	0.9784708712690483	-0.0057007857	-0.0052214246	2.3286853e-05	-0.00050264783
188	0.9715450301782796	0.007344461	0.9802690025138897	-0.007344733	-0.006858988	1.6903237e-05	-0.00050264783
189	0.9731220775385132	0.0023626192	0.9674363327331729	0.0077287965	0.008198889	3.2555352e-05	-0.00050264783
190	0.9719812307101066	0.014367974	0.9809636079844766	-0.0064726425	-0.005973048	3.0531846e-06	-0.00050264783
191	0.9891307109238324	0.024349278	0.9767047429365513	-5.797675e-05	0.00043788328	6.7877977e-06	-0.00050264783
192	0.9710456953723691	0.0015072094	0.9793254681030362	-0.0028988556	-0.002400621	4.413288e-06	-0.00050264783
193	0.971966281581496	0.018962177	0.9776597772581223	-0.0045538563	-0.0040684366	1.7228196e-05	-0.00050264783
194	0.9687402372396894	0.008426214	0.9788155416293303	-0.008694845	-0.008215658	2.3460978e-05	-0.00050264783
195	0.9779288283346023	0.015081782	0.9796736536038448	0.0034872121	0.0039820443	7.815593e-06	-0.00050264783
196	0.9438833694697802	0.013953772	0.948400092604171	0.0006711405	0.0011161076	5.7680718e-05	-0.00050264783
197	0.9721866107430205	0.021687152	0.9783767024637525	0.0052380827	0.0057276296	1.3100963e-05	-0.00050264783
198	0.9860456133765348	0.013038544	0.9770963587035235	0.004835314	0.0053278706	1.0091405e-05	-0.00050264783
199	0.978330317826894	0.007729291	0.9736734115990843	0.0036376314	0.004138903	1.3761712e-06	-0.00050264783
200	0.9669004572785187	0.007321929	0.9630340492280047	0.007251497	0.007744062	1.0082433e-05	-0.00050264783
201	0.9800724465811116	0.0025190662	0.9677968157851781	0.00014595088	0.0006419327	6.665998e-06	-0.00050264783
202	0.9603255055120362	0.022105087	0.9771132657140977	-0.0072230636	-0.006727237	6.8210634e-06	-0.00050264783
203	0.9504639865220053	0.010983358	0.9379711894122315	-0.00017287672	0.00030822653	2.1544574e-05	-0.00050264783
204	0.98563738189135	0.018010123	0.9770127310013514	-0.005998481	-0.005496862	1.0288403e-06	-0.00050264783
205	0.9606128199536119	0.0015957545	0.9485965840461292	0.0007258012	0.0012212761	7.1729587e-06	-0.00050264783
206	0.9766788135182747	0.0050454577	0.9686890139504071	-0.001651239	-0.0011556437	7.0525552e-06	-0.00050264783
207	0.977273894133057	0.009993827	0.9682194503883601	-0.00020166178	0.00030011934	8.667028e-07	-0.00050264783
208	0.979593898043467	0.012527324	0.9668228846068937	0.0026230775	0.0031232224	2.5029617e-06	-0.00050264783
209	0.9803114117298133	0.0037326086	0.9675890871634032	0.00012818282	0.00062395213	6.8785325e-06	-0.00050264783
210	0.9720601035721761	0.014224373	0.9660943391885435	0.001750971	0.0022479033	5.715462e-06	-0.00050264783
211	0.9531835603435629	0.009144501	0.9363559811371389	0.0013202875	0.0018191433	3.791941e-06	-0.00050264783
212	0.9640692985805559	0.00991654	0.9714997448641738	-0.0060958723	-0.00559527	2.04569e-06	-0.00050264783
213	0.9698971863493446	0.019010508	0.9704885935809539	-0.003755932	-0.0032666044	1.3320171e-05	-0.00050264783
214	0.9806198052152277	0.004511518	0.9709165830643585	-0.00081640994	-0.0003161139	2.351753e-06	-0.00050264783
215	0.9643530233725556	0.010953465	0.9746856528455741	-0.004169354	-0.003673558	6.8516197e-06	-0.00050264783
216	0.9436433485513369	0.03145705	0.9315602871377062	0.005083465	0.0055848863	1.2266976e-06	-0.00050264783
217	0.9665478793217935	0.019477839	0.9788583741710941	-0.017418066	-0.016918411	2.9940395e-06	-0.00050264783
218	0.9691652531706126	0.017083652	0.9721693526422859	0.0025057895	0.0029891946	1.924266e-05	-0.00050264783
219	0.9673285140767666	0.025262548	0.9736001232322717	0.0015210984	0.0020094935	1.4252811e-05	-0.00050264783
220	0.962564431110227	-0.0022785137	0.9349116709303905	0.023902617	0.024402723	2.5425954e-06	-0.00050264783
221	0.9721716593992019	0.009796135	0.9785009660515622	-0.0067079347	-0.006233311	2.802398e-05	-0.00050264783
222	0.9807177103784337	0.0036163258	0.9547787600844584	0.018756952	0.019251896	7.704183e-06	-0.00050264783
223	0.9792338629942815	0.0018944622	0.978043760042635	-0.0034487208	-0.0029940025	4.7929574e-05	-0.00050264783
224	0.959993266342602	0.023811042	0.9728436156660326	-0.0027486659	-0.0022576042	1.1586078e-05	-0.00050264783
225	0.967326716723032	0.022154639	0.9790938058723436	-0.007047555	-0.006563949	1.9042021e-05	-0.00050264783
226	0.9512640161880599	0.0005757348	0.9503857108343718	-0.0011887616	-0.0006936458	7.5320118e-06	-0.00050264783
227	0.9459284415722092	0.014112633	0.9448982807130621	0.00013082795	0.00058988965	4.3586115e-05	-0.00050264783
228	0.981103057134263	0.014391859	0.9717606014596291	0.0032451034	0.0037390855	8.665689e-06	-0.00050264783
229	0.981643951678621	0.014687113	0.9667338113148114	0.0030785084	0.00357814	3.0164172e-06	-0.00050264783
230	0.954210063987597	0.034665983	0.9579222540027544	0.0062559946	0.006754737	3.9053853e-06	-0.00050264783
231	0.9669415356072759	0.0027510407	0.967167649171258	0.0016473061	0.0021431195	6.8345144e-06	-0.00050264783
232	0.986273922351316	0.002620159	0.9672007370869884	0.00053265993	0.0010319996	3.3081203e-06	-0.00050264783
233	0.9830971917446144	0.0026066883	0.969284541035747	-0.0037552065	-0.0032589056	6.346978e-06	-0.00050264783
234	0.9888109455303074	0.014830776	0.9636412652190925	-0.0030798484	-0.0025840418	6.8412314e-06	-0.00050264783
235	0.9734229888857935	-0.0017248	0.9450614718031433	0.015796654	0.016288621	1.0679713e-05	-0.00050264783
236	0.9677943864532066	0.019635025	0.9806054100460861	-0.0054434217	-0.0049415673	7.936793e-07	-0.00050264783
237	0.960730790963327	0.014593783	0.9786137937633845	-0.007880027	-0.0073860674	8.687638e-06	-0.00050264783
238	0.9881211264746604	0.002719493	0.9687859976955081	0.0047696107	0.005261894	1.0364892e-05	-0.00050264783
239	0.9680491023075655	0.0020041494	0.9686681793027224	0.00040479586	0.0009064069	1.0368227e-06	-0.00050264783
