timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: sum_of_rewards
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.4
num_episodes: 1500
num_timesteps: 15
model_reload: no

episode	timestep	dt_p	dt_off	t_p	t_off	reward	gamma_global	delta_gamma	sum_of_rewards	sum_of_rewards_norm	critic_value	mu
0	10	-0.27723682	-0.599199	15.864089041948318	12.946455985307693	0.0006814646430041149	0.8365553417752319	0.0006814646430041149	9.260866016572928	0.8418969105975389	0.04222975	[ 0.11293864 -0.29783   ]
0	11	0.34563702	0.08697945	16.209726065397263	13.033435434103012	-0.002952832924222326	0.8336025088510096	-0.002952832924222326	10.094468525423938	0.8412057104519949	0.039832264	[ 0.11492435 -0.2974469 ]
0	12	0.607937	-0.083935276	16.81766304373741	12.949500158429146	-0.005828255877800337	0.8277742529732093	-0.005828255877800337	10.922242778397148	0.8401725214151653	0.039280273	[ 0.11596154 -0.295865  ]
0	13	0.2307269	0.644534	17.048389941453934	13.594034150242805	0.00046040480544318196	0.8282346577786525	0.00046040480544318196	11.750477436175801	0.8393198168697001	0.038152635	[ 0.1179746  -0.29322937]
0	14	-0.5355948	0.23372513	16.512795120477676	13.82775928080082	0.005145725052622119	0.8333803828312746	0.005145725052622119	12.583857819007076	0.8389238546004717	0.040187895	[ 0.11604861 -0.29450667]
1	0	0.40367383	-0.17189871	15.403673827648163	14.82810129225254	-0.0024890524841788553	0.8406451898498466	-0.0024890524841788553	0.8406451898498466	0.8406451898498466	0.04955959	[ 0.14668573 -0.3714543 ]
1	1	0.29573733	-0.56801116	15.699411153793335	14.260090127587318	-0.0009688730714579874	0.8396763167783886	-0.0009688730714579874	1.680321506628235	0.8401607533141175	0.050095838	[ 0.14693402 -0.37117124]
1	2	0.31552202	-0.24384736	16.014933168888092	14.016242772340775	-0.0020605408201059827	0.8376157759582826	-0.0020605408201059827	2.5179372825865176	0.8393124275288392	0.047175247	[ 0.15008886 -0.37018272]
1	3	-0.0013730228	-0.124225035	16.01356014609337	13.892017737030983	-8.970323229584576e-05	0.8375260727259868	-8.970323229584576e-05	3.355463355312504	0.838865838828126	0.04448178	[ 0.15306766 -0.36842272]
1	4	0.65677613	-0.5288011	16.6703362762928	13.363216653466225	-0.007089805782820147	0.8304362669431666	-0.007089805782820147	4.185899622255671	0.8371799244511342	0.04360861	[ 0.15385836 -0.36808655]
1	5	-0.10309169	-0.17371312	16.567244589328766	13.189503535628319	0.0003163868474037601	0.8307526537905704	0.0003163868474037601	5.0166522760462415	0.8361087126743736	0.03856832	[ 0.15965104 -0.36338   ]
1	6	0.42276552	-0.30497098	16.990010112524033	12.884532555937767	-0.00443118027642897	0.8263214735141414	-0.00443118027642897	5.842973749560383	0.8347105356514833	0.03800923	[ 0.16014224 -0.36327305]
1	7	0.037466317	-0.18093257	17.02747642993927	12.703599989414215	-0.0006657967541721099	0.8256556767599693	-0.0006657967541721099	6.6686294263203525	0.8335786782900441	0.036961976	[ 0.16177073 -0.36133048]
1	8	-0.22769606	-0.2970941	16.79978036880493	12.40650588274002	0.000666176775533267	0.8263218535355026	0.000666176775533267	7.494951279855855	0.8327723644284284	0.036768746	[ 0.16221118 -0.3610078 ]
1	9	-0.5017666	-1.0499002	16.298013746738434	11.35660570859909	-0.004061758047650632	0.822260095487852	-0.004061758047650632	8.317211375343707	0.8317211375343707	0.03655825	[ 0.16285968 -0.36103758]
1	10	0.33581233	-0.7983291	16.633826076984406	10.55827659368515	-0.008566821093005661	0.8136932743948463	-0.008566821093005661	9.130904649738554	0.8300822408853231	0.0402343	[ 0.1615493  -0.36192203]
1	11	0.22441483	-0.5414798	16.85824090242386	10.01679676771164	-0.008188232957128228	0.8055050414377181	-0.008188232957128228	9.936409691176271	0.828034140931356	0.039600242	[ 0.16228414 -0.35924152]
1	12	0.39099857	-0.31965813	17.24923947453499	9.697138637304306	-0.007850399269672792	0.7976546421680453	-0.007850399269672792	10.734064333344316	0.8256972564111013	0.039106097	[ 0.16165267 -0.35670805]
1	13	-0.32092568	-0.2758764	16.92831379175186	9.421262234449387	-0.0009865260452539548	0.7966681161227913	-0.0009865260452539548	11.530732449467108	0.8236237463905077	0.038939904	[ 0.16085443 -0.3543777 ]
1	14	0.059350163	-0.3448503	16.987663954496384	9.076411932706833	-0.004626355370016877	0.7920417607527744	-0.004626355370016877	12.322774210219881	0.8215182806813254	0.03917451	[ 0.1603065 -0.3543465]
2	0	-0.06840512	-0.9453106	14.931594878435135	14.054689407348633	0.0018658938689164462	0.8450001362029419	0.0018658938689164462	0.8450001362029419	0.8450001362029419	0.03377537	[ 0.15116385 -0.41854957]
2	1	0.42422745	-0.5834159	15.355822324752808	13.471273481845856	-0.002410257996514953	0.842589878206427	-0.002410257996514953	1.687590014409369	0.8437950072046845	0.029658971	[ 0.15506673 -0.41867965]
2	2	0.5431056	-0.7357193	15.898927927017212	12.735554158687592	-0.007538457296759837	0.8350514209096671	-0.007538457296759837	2.522641435319036	0.8408804784396787	0.026199056	[ 0.15906689 -0.41707435]
2	3	0.20264578	-0.8411435	16.101573705673218	11.89441066980362	-0.007706480188564346	0.8273449407211028	-0.007706480188564346	3.349986376040139	0.8374965940100347	0.023016592	[ 0.16413385 -0.41296905]
2	4	0.2862672	-0.30905312	16.387840896844864	11.585357546806335	-0.0033772100169148223	0.8239677307041879	-0.0033772100169148223	4.173954106744327	0.8347908213488655	0.024382582	[ 0.16551375 -0.41061288]
2	5	0.22586735	-0.59052944	16.61370824277401	10.99482810497284	-0.005360142666830381	0.8186075880373576	-0.005360142666830381	4.992561694781685	0.8320936157969475	0.024047224	[ 0.16682708 -0.40896654]
2	6	0.46131694	-0.59950954	17.07502518594265	10.395318567752838	-0.00874840460883608	0.8098591834285215	-0.00874840460883608	5.8024208782102065	0.8289172683157437	0.024342453	[ 0.16737723 -0.40729743]
2	7	-0.3480031	-0.052033454	16.727022096514702	10.343285113573074	0.0008114133923274869	0.810670596820849	0.0008114133923274869	6.613091475031055	0.8266364343788819	0.023799768	[ 0.16741304 -0.40442947]
2	8	-0.1705174	0.0016396046	16.55650469660759	10.344924718141556	0.0005706207729982982	0.8112412175938473	0.0005706207729982982	7.424332692624903	0.8249258547361004	0.024528725	[ 0.16682519 -0.405152  ]
2	9	0.19676495	-0.5398634	16.753269642591476	9.805061310529709	-0.008060276133556532	0.8031809414602907	-0.008060276133556532	8.227513634085193	0.8227513634085193	0.025091833	[ 0.16641735 -0.40564564]
2	10	-0.51747996	0.4814715	16.23578968644142	10.286532819271088	0.008189821487531335	0.8113707629478221	0.008189821487531335	9.038884397033016	0.8217167633666378	0.024610726	[ 0.16608422 -0.40314403]
2	11	-0.6555451	-0.56571394	15.580244570970535	9.720818877220154	-0.0029494326290842032	0.8084213303187379	-0.0029494326290842032	9.847305727351754	0.8206088106126462	0.026330126	[ 0.16546844 -0.40638608]
2	12	-0.5598754	-0.8796284	15.02036914229393	8.841190457344055	-0.0033202315804177207	0.8051010987383201	-0.0033202315804177207	10.652406826090074	0.8194159096992364	0.026223948	[ 0.16579278 -0.40542918]
2	13	0.078188054	-0.20805603	15.098557196557522	8.633134424686432	-0.0026618845312063044	0.8024392142071138	-0.0026618845312063044	11.454846040297188	0.8182032885926562	0.022189377	[ 0.1705314  -0.40207922]
2	14	-0.12370588	0.16695803	14.974851317703724	8.800092458724976	0.002620436064792009	0.8050596502719058	0.002620436064792009	12.259905690569093	0.8173270460379396	0.021958789	[ 0.17100365 -0.4010551 ]
3	0	-0.4548336	0.3228051	14.545166403055191	15.322805106639862	0.004648475130211049	0.8477827174642365	0.004648475130211049	0.8477827174642365	0.8477827174642365	0.028348448	[ 0.09650216 -0.28815097]
3	1	0.6265981	-0.2235378	15.171764522790909	15.099267303943634	-0.005799756596861827	0.8419829608673747	-0.005799756596861827	1.6897656783316113	0.8448828391658056	0.025286714	[ 0.09803551 -0.2875666 ]
3	2	0.44886422	0.44964916	15.620628744363785	15.548916459083557	-0.0015677039688368755	0.8404152568985378	-0.0015677039688368755	2.530180935230149	0.8433936450767163	0.028525451	[ 0.09659053 -0.28783453]
3	3	0.059170227	-0.7156024	15.6797989718616	14.833314061164856	-0.0010948693323450387	0.8393203875661928	-0.0010948693323450387	3.3695013227963417	0.8423753306990854	0.025337467	[ 0.09960926 -0.2854065 ]
3	4	0.36320788	-0.5608514	16.043006848543882	14.272462666034698	-0.001743170558569762	0.837577217007623	-0.001743170558569762	4.207078539803964	0.8414157079607929	0.028545255	[ 0.09777261 -0.28722197]
3	5	0.06547079	-0.3753961	16.108477640897036	13.897066563367844	-0.0007908250703005937	0.8367863919373224	-0.0007908250703005937	5.043864931741287	0.8406441552902145	0.025320107	[ 0.10169028 -0.28505844]
3	6	0.06567608	-0.6769241	16.174153719097376	13.22014245390892	-0.0021456627497591363	0.8346407291875633	-0.0021456627497591363	5.87850566092885	0.8397865229898357	0.022765549	[ 0.10429687 -0.2834511 ]
3	7	0.5256307	-0.75965345	16.69978443160653	12.460489004850388	-0.007496652730053954	0.8271440764575093	-0.007496652730053954	6.705649737386359	0.8382062171732949	0.018640647	[ 0.10876339 -0.28048828]
3	8	1.040705	-0.072661966	17.740489397197962	12.387827038764954	-0.004979577070540864	0.8221644993869685	-0.004979577070540864	7.527814236773327	0.8364238040859253	0.016788447	[ 0.11305135 -0.2763767 ]
3	9	0.12326886	0.14834109	17.863758254796267	12.53616812825203	-0.00016003313545964737	0.8220044662515088	-0.00016003313545964737	8.349818703024836	0.8349818703024836	0.019174384	[ 0.11096994 -0.27718514]
3	10	-0.16060075	0.034151435	17.703157503157854	12.570319563150406	0.000506747170880506	0.8225112134223893	0.000506747170880506	9.172329916447225	0.833848174222475	0.019648047	[ 0.11011647 -0.27781847]
3	11	0.32486346	-0.64775896	18.028020966798067	11.922560602426529	-0.0024964116005348203	0.8200148018218545	-0.0024964116005348203	9.992344718269079	0.8326953931890899	0.018948445	[ 0.11088223 -0.27722543]
3	12	-0.18239921	-0.1932925	17.84562175348401	11.729268103837967	-0.000161107049017839	0.8198536947728366	-0.000161107049017839	10.812198413041916	0.8317075702339936	0.020852068	[ 0.11019412 -0.27765337]
3	13	0.32561946	-0.50958824	18.171241212636232	11.219679862260818	-0.005665623563849698	0.814188071208987	-0.005665623563849698	11.626386484250903	0.830456177446493	0.020033093	[ 0.11159293 -0.27662402]
3	14	-0.3364529	0.33096728	17.83478831127286	11.550647139549255	0.004689749787675668	0.8188778209966626	0.004689749787675668	12.445264305247566	0.8296842870165044	0.02180996	[ 0.11113279 -0.27610108]
4	0	0.013087878	-0.30545875	15.013087878003716	14.694541245698929	9.24838044441545e-05	0.8432267261384696	9.24838044441545e-05	0.8432267261384696	0.8432267261384696	0.006923278	[ 0.00787053 -0.17831826]
4	1	-0.31616753	-0.47881135	14.696920344606042	14.215729892253876	0.0030802455525541506	0.8463069716910238	0.0030802455525541506	1.6895336978294933	0.8447668489147466	0.0067406567	[ 0.00815824 -0.17842677]
4	2	0.09583068	-0.72320503	14.792751023545861	13.492524862289429	-0.00028420392221495394	0.8460227677688088	-0.00028420392221495394	2.535556465598302	0.8451854885327673	0.0026958631	[ 0.01088827 -0.17685556]
4	3	-0.40744913	-0.29300445	14.38530189730227	13.199520409107208	0.00033267092813105137	0.8463554386969399	0.00033267092813105137	3.381911904295242	0.8454779760738105	-0.0011580242	[ 0.01461356 -0.1746568 ]
4	4	-0.09415157	-0.9326525	14.291150325909257	12.266867935657501	-0.007602815746998615	0.8387526229499412	-0.007602815746998615	4.220664527245183	0.8441329054490365	-0.0036852462	[ 0.01697715 -0.17282073]
4	5	0.041886985	-0.22581509	14.333037311211228	12.041052848100662	-0.0026146984172288334	0.8361379245327124	-0.0026146984172288334	5.056802451777895	0.8428004086296492	-0.0009853123	[ 0.01776832 -0.1723961 ]
4	6	0.16968586	-0.5245228	14.502723166719079	11.516530066728592	-0.0069423070924798935	0.8291956174402325	-0.0069423070924798935	5.885998069218128	0.8408568670311611	0.00053055305	[ 0.01745155 -0.172694  ]
4	7	-0.3008692	-0.37688512	14.201853970065713	11.13964495062828	-0.0018696354872511645	0.8273259819529813	-0.0018696354872511645	6.713324051171109	0.8391655063963886	0.0041344212	[ 0.01689871 -0.17317426]
4	8	0.3925441	0.29855454	14.594398060813546	11.438199490308762	0.0004400421399560761	0.8277660240929374	0.0004400421399560761	7.541090075264046	0.8378988972515606	0.0042934613	[ 0.01774265 -0.17221059]
4	9	0.24659793	-0.35615087	14.84099599160254	11.082048624753952	-0.005363763391920129	0.8224022607010173	-0.005363763391920129	8.363492335965063	0.8363492335965063	0.0047499286	[ 0.01685788 -0.17322873]
4	10	0.49069297	-0.4006097	15.331688964739442	10.68143892288208	-0.00563457970656811	0.8167676809944492	-0.00563457970656811	9.180260016959512	0.8345690924508647	0.006305297	[ 0.0173927  -0.17268981]
4	11	0.28598475	0.05848731	15.61767371930182	10.739926233887672	-3.194269427853058e-06	0.8167644867250213	-3.194269427853058e-06	9.997024503684534	0.8330853753070445	0.005503525	[ 0.01985487 -0.170293  ]
4	12	-0.36715886	0.16954012	15.250514859333634	10.909466356039047	0.0023077461972915714	0.8190722329223129	0.0023077461972915714	10.816096736606847	0.8320074412774497	0.0044653015	[ 0.02080203 -0.16942807]
4	13	0.4730489	-0.6526203	15.723563754931092	10.25684604048729	-0.006823273422344456	0.8122489594999684	-0.006823273422344456	11.628345696106814	0.8305961211504868	0.0059682773	[ 0.01880056 -0.17137234]
4	14	0.5343268	0.28039426	16.257890546694398	10.53724029660225	0.0018423492345733816	0.8140913087345418	0.0018423492345733816	12.442437004841356	0.829495800322757	0.0030299472	[ 0.02281389 -0.16723111]
5	0	-0.03733736	0.12015268	14.962662640959024	15.120152682065964	0.0003720036430296947	0.8435062459770551	0.0003720036430296947	0.8435062459770551	0.8435062459770551	-0.0114258295	[-0.09563179 -0.04018824]
5	1	-0.12268449	0.044940405	14.839978147298098	15.165093086659908	0.0010899707736136133	0.8445962167506688	0.0010899707736136133	1.688102462727724	0.844051231363862	-0.0118381	[-0.09548972 -0.03990114]
5	2	0.03502576	0.32433268	14.875003907829523	15.489425770938396	0.00043138796147368375	0.8450276047121424	0.00043138796147368375	2.5331300674398665	0.8443766891466221	-0.012503802	[-0.09537265 -0.03959665]
5	3	-0.3115389	0.1701841	14.563465002924204	15.659609876573086	0.0035633875129293946	0.8485909922250718	0.0035633875129293946	3.3817210596649385	0.8454302649162346	-0.014000206	[-0.09449477 -0.03838851]
5	4	-0.28869748	-0.091483176	14.274767521768808	15.568126700818539	0.0028223117730186154	0.8514133039980905	0.0028223117730186154	4.233134363663029	0.8466268727326058	-0.01596535	[-0.09420051 -0.0375383 ]
5	5	0.5267522	0.08665457	14.801519695669413	15.654781274497509	-0.005164596295987978	0.8462487077021025	-0.005164596295987978	5.079383071365132	0.8465638452275219	-0.01671312	[-0.09443698 -0.03755729]
5	6	0.16999441	-0.7961191	14.971514109522104	14.85866218060255	-0.002874278439054301	0.8433744292630482	-0.002874278439054301	5.92275750062818	0.8461082143754542	-0.015335872	[-0.09394629 -0.03754235]
5	7	0.13406566	0.34361368	15.105579767376184	15.20227586477995	-0.0008296015927166112	0.8425448276703316	-0.0008296015927166112	6.765302328298511	0.8456627910373139	-0.011493391	[-0.09562279 -0.04024269]
5	8	0.49334055	-0.21087857	15.598920319229364	14.99139729887247	-0.002874404279653353	0.8396704233906782	-0.002874404279653353	7.604972751689189	0.8449969724099099	-0.011742867	[-0.09523606 -0.03971879]
5	9	-0.8229892	0.015566047	14.775931093841791	15.006963346153498	0.005340172350174255	0.8450105957408525	0.005340172350174255	8.449983347430042	0.8449983347430041	-0.010998092	[-0.09445453 -0.0395482 ]
5	10	0.44713384	0.25176805	15.223064932972193	15.25873139873147	-0.003148317922721189	0.8418622778181313	-0.003148317922721189	9.291845625248174	0.8447132386589249	-0.012525647	[-0.09544284 -0.03972563]
5	11	-0.040168177	-0.08976662	15.182896755635738	15.16896477714181	0.00012060269560087988	0.8419828805137322	0.00012060269560087988	10.133828505761906	0.8444857088134922	-0.011861197	[-0.09489578 -0.03943193]
5	12	-0.040824275	0.23523036	15.142072480171919	15.404195133596659	0.0007177261096080745	0.8427006066233402	0.0007177261096080745	10.976529112385247	0.8443483932604037	-0.011460005	[-0.09522171 -0.03981525]
5	13	0.31468984	-0.748691	15.456762325018644	14.655504111200571	-0.0021625098897311013	0.8405380967336091	-0.0021625098897311013	11.817067209118857	0.8440762292227755	-0.012870579	[-0.09450167 -0.03878506]
5	14	-0.02768597	-0.537176	15.429076354950666	14.118328098207712	0.001069028164225494	0.8416071248978346	0.001069028164225494	12.658674334016691	0.8439116222677794	-0.01101233	[-0.09472829 -0.03987707]
6	0	-0.33571473	-0.64363724	14.664285272359848	14.356362760066986	0.003239573948405128	0.8463738162824306	0.003239573948405128	0.8463738162824306	0.8463738162824306	-0.015019932	[-0.13911454  0.05118775]
6	1	-0.9616966	-0.07458396	13.702588647603989	14.281778797507286	0.007302918195914221	0.8536767344783448	0.007302918195914221	1.7000505507607753	0.8500252753803876	-0.018656567	[-0.13747154  0.05369283]
6	2	0.52383894	-0.5840048	14.226427584886551	13.697773978114128	-0.005081921262608535	0.8485948132157363	-0.005081921262608535	2.5486453639765116	0.8495484546588372	-0.027393252	[-0.13309163  0.06058173]
6	3	-0.7264905	-0.15595865	13.49993708729744	13.54181532561779	0.0015160460662682063	0.8501108592820045	0.0015160460662682063	3.3987562232585162	0.8496890558146291	-0.025043212	[-0.1331295   0.05917012]
6	4	-0.047863178	-0.4463994	13.452073909342289	13.095415934920311	-0.003110388286017618	0.8470004709959869	-0.003110388286017618	4.245756694254503	0.8491513388509005	-0.029132672	[-0.1298988   0.06332357]
6	5	-0.37974688	0.29757866	13.0723270252347	13.392994597554207	0.003533376140835376	0.8505338471368222	0.003533376140835376	5.096290541391325	0.8493817568985542	-0.028333701	[-0.12901118  0.06352311]
6	6	0.3230629	-0.45975983	13.395389921963215	12.933234766125679	-0.004516016692381997	0.8460178304444402	-0.004516016692381997	5.942308371835765	0.8489011959765379	-0.029632851	[-0.12919784  0.06416543]
6	7	0.4127856	0.36630824	13.808175511658192	13.299543008208275	0.0017457911463807374	0.847763621590821	0.0017457911463807374	6.7900719934265865	0.8487589991783233	-0.02789218	[-0.12881339  0.06348234]
6	8	0.35032558	0.15427613	14.158501096069813	13.453819140791893	0.0001752006872129952	0.847938822278034	0.0001752006872129952	7.638010815704621	0.8486678684116246	-0.02771587	[-0.1302514   0.06227325]
6	9	0.11520341	0.1265256	14.273704506456852	13.58034473657608	0.00015201422289568	0.8480908365009296	0.00015201422289568	8.48610165220555	0.848610165220555	-0.026055023	[-0.1319683   0.06030371]
6	10	0.2014951	-0.29021809	14.475199602544308	13.290126651525497	-0.0015202719062146208	0.846570564594715	-0.0015202719062146208	9.332672216800265	0.8484247469818423	-0.025127172	[-0.13286619  0.0593152 ]
6	11	0.36700726	-0.040014375	14.842206858098507	13.250112276524305	-0.0013070088915791978	0.8452635557031358	-0.0013070088915791978	10.177935772503401	0.8481613143752834	-0.02489902	[-0.1324721  0.0592734]
6	12	0.31905127	0.31086504	15.16125812381506	13.560977321118116	-0.0012417038930029323	0.8440218518101329	-0.0012417038930029323	11.021957624313535	0.8478428941779642	-0.023734555	[-0.13296653  0.05833122]
6	13	0.03298907	-0.09687796	15.19424719363451	13.464099358767271	-0.00027765373945143335	0.8437441980706815	-0.00027765373945143335	11.865701822384215	0.8475501301703011	-0.02152194	[-0.13424633  0.05668796]
6	14	-0.025763936	-0.20064262	15.168483257293701	13.263456743210554	-0.00018466405834316468	0.8435595340123383	-0.00018466405834316468	12.709261356396553	0.8472840904264368	-0.022054106	[-0.13369426  0.05723903]
7	0	-0.16112082	0.54969203	14.838879182934761	15.549692034721375	0.00240629053305752	0.845540532867083	0.00240629053305752	0.845540532867083	0.845540532867083	-0.016150814	[-0.14125179  0.09979554]
7	1	-0.026967295	0.092976615	14.811911888420582	15.642668649554253	0.0005685042496315074	0.8461090371167145	0.0005685042496315074	1.6916495699837975	0.8458247849918987	-0.0192204	[-0.14003721  0.10222294]
7	2	-0.0975502	-0.34780344	14.714361689984798	15.29486520588398	-0.00010645615583315671	0.8460025809608813	-0.00010645615583315671	2.5376521509446786	0.8458840503148929	-0.019938726	[-0.13974394  0.10279112]
7	3	0.32437944	-0.13755697	15.038741134107113	15.157308235764503	-0.0030385421218968034	0.8429640388389845	-0.0030385421218968034	3.3806161897836633	0.8451540474459158	-0.018318798	[-0.1407774   0.10131638]
7	4	0.2897284	0.097803935	15.328469537198544	15.255112171173096	-0.00172867248009545	0.8412353663588891	-0.00172867248009545	4.2218515561425525	0.8443703112285105	-0.016438212	[-0.14101325  0.1001011 ]
7	5	-0.4717119	-0.29679856	14.856757633388042	14.95831361413002	0.0030461653497732	0.8442815317086623	0.0030461653497732	5.066133087851215	0.8443555146418692	-0.016497243	[-0.14027268  0.10053647]
7	6	-0.120653644	0.32893398	14.736103989183903	15.287247598171234	0.0014948100918333873	0.8457763418004957	0.0014948100918333873	5.91190942965171	0.8445584899502443	-0.01676387	[-0.14122194  0.10014736]
7	7	-0.6206313	0.52029157	14.115472711622715	15.807539165019989	0.008110720060429455	0.8538870618609251	0.008110720060429455	6.765796491512635	0.8457245614390794	-0.018180061	[-0.14079835  0.101224  ]
7	8	-0.035467796	-0.27137512	14.080004915595055	15.536164045333862	-0.0003444641757395228	0.8535425976851856	-0.0003444641757395228	7.619339089197821	0.8465932321330912	-0.022403102	[-0.1405768   0.10390688]
7	9	0.13327612	0.048157416	14.213281035423279	15.584321461617947	-0.0013904645909798008	0.8521521330942058	-0.0013904645909798008	8.471491222292027	0.8471491222292027	-0.02237622	[-0.14037879  0.1039454 ]
7	10	-0.34332362	0.042621784	13.86995741724968	15.626943245530128	0.004007076141734678	0.8561592092359405	0.004007076141734678	9.327650431527967	0.8479682210479971	-0.0217609	[-0.14039741  0.10357936]
7	11	0.35127664	0.4059463	14.221234053373337	16.032889559864998	-0.0026682791404384343	0.853490930095502	-0.0026682791404384343	10.18114136162347	0.8484284468019557	-0.02330393	[-0.140581    0.10440766]
7	12	-0.43232998	0.3774665	13.788904070854187	16.41035605967045	0.005231604860698957	0.858722534956201	0.005231604860698957	11.03986389657967	0.8492202997368976	-0.022735972	[-0.14030653  0.10424484]
7	13	-0.42157018	0.8627122	13.367333889007568	17.273068264126778	0.005568698375856829	0.8642912333320578	0.005568698375856829	11.904155129911727	0.8502967949936948	-0.022079106	[-0.14266793  0.10274006]
7	14	-0.48116994	0.878755	12.88616394996643	18.151823237538338	0.006606237072575127	0.870897470404633	0.006606237072575127	12.77505260031636	0.8516701733544241	-0.019762103	[-0.14693825  0.09879529]
8	0	0.07021335	0.3640581	15.070213347673416	15.36405810713768	-2.3739208103390474e-05	0.8431105031259221	-2.3739208103390474e-05	0.8431105031259221	0.8431105031259221	-0.010859478	[-0.13161275  0.15670297]
8	1	0.080424175	0.4977308	15.15063752233982	15.861788898706436	0.0011259818740465555	0.8442364849999686	0.0011259818740465555	1.6873469881258907	0.8436734940629453	-0.012129676	[-0.13075805  0.15789208]
8	2	-0.13997352	-0.16442674	15.010664001107216	15.697362154722214	0.0003815143807579524	0.8446179993807266	0.0003815143807579524	2.5319649875066172	0.8439883291688725	-0.016253274	[-0.12828305  0.16157654]
8	3	0.007563919	0.7586466	15.01822791993618	16.4560087621212	0.003546840456967959	0.8481648398376945	0.003546840456967959	3.380129827344312	0.845032456836078	-0.014764179	[-0.12947024  0.1601375 ]
8	4	-0.14264287	0.45093095	14.875585049390793	16.90693971514702	0.003439928180644758	0.8516047680183393	0.003439928180644758	4.231734595362651	0.8463469190725302	-0.02173305	[-0.12590164  0.16609052]
8	5	-0.48558408	0.19115292	14.390000969171524	17.098092630505562	0.004766194827718562	0.8563709628460578	0.004766194827718562	5.088105558208709	0.8480175930347849	-0.023952965	[-0.1256921   0.16759828]
8	6	-0.01561556	0.47989658	14.37438540905714	17.57798920571804	0.0020653395045857614	0.8584363023506436	0.0020653395045857614	5.9465418605593525	0.8495059800799075	-0.021177705	[-0.1294111   0.16434607]
8	7	-0.5173293	0.3179438	13.857056133449078	17.895933017134666	0.0055132024115894795	0.8639495047622331	0.0055132024115894795	6.810491365321585	0.8513114206651982	-0.020976063	[-0.13066927  0.16346966]
8	8	0.6024506	-0.2627285	14.459506742656231	17.633204504847527	-0.006011734374542943	0.8579377703876901	-0.006011734374542943	7.6684291357092755	0.8520476817454751	-0.018346976	[-0.13481171  0.15964237]
8	9	0.07862635	1.2529631	14.538133092224598	18.8861675709486	0.0026625421608255095	0.8606003125485157	0.0026625421608255095	8.529029448257791	0.8529029448257791	-0.021422397	[-0.13022652  0.16391604]
8	10	0.6459334	0.2667277	15.184066481888294	19.152895256876945	-0.004234731212104825	0.8563655813364108	-0.004234731212104825	9.385395029594202	0.8532177299631093	-0.018889565	[-0.13439086  0.15967101]
8	11	0.2251417	0.6872673	15.409208185970783	19.840162560343742	0.0009236582763075818	0.8572892396127184	0.0009236582763075818	10.24268426920692	0.8535570224339101	-0.017651845	[-0.13414624  0.15873894]
8	12	-0.26707637	0.51125383	15.142131812870502	20.351416394114494	0.0019804887311208885	0.8592697283438393	0.0019804887311208885	11.10195399755076	0.8539964613500585	-0.018768344	[-0.13459149  0.1587863 ]
