timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: sum_of_rewards
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.2
num_episodes: 1500
num_timesteps: 15
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.8960093353692943	0.0010151302	0.826647671376239	0.013761474	0.013386445	0.00018452974	0.00019049943
1	0.8890959439845918	-0.003365567	0.8088427158274492	0.023588559	0.023231288	0.00016677081	0.00019049943
2	0.8921990570845233	0.0005950289	0.8213932604172306	0.010958249	0.010724676	4.307396e-05	0.00019049943
3	0.9012614704198982	0.0027993321	0.8391127753466543	0.004203612	0.0039995997	1.3512976e-05	0.00019049943
4	0.9040992016466902	0.00051681383	0.838330698452884	0.006173086	0.0059700734	1.251333e-05	0.00019049943
5	0.9078349646217427	1.9346277e-05	0.8484102859999716	0.0030285474	0.002837532	5.159613e-07	0.00019049943
6	0.90975799823749	-0.00037021958	0.8477323683993114	0.0030891455	0.0028963748	2.2711681e-06	0.00019049943
7	0.9128459711535681	0.002353924	0.8647049152303526	-0.010083964	-0.010295107	2.0643383e-05	0.00019049943
8	0.9127528737066958	0.000498525	0.8589969426023335	-0.004011983	-0.0042063366	3.854447e-06	0.00019049943
9	0.9084935067550626	0.0021349378	0.8579969388596526	-0.0023102753	-0.0025031294	2.3547072e-06	0.00019049943
10	0.9166571989961153	-0.0017950983	0.8645987559943729	-0.005885534	-0.0061370675	6.1034032e-05	0.00019049943
11	0.9235275346864221	-0.0008163329	0.8674723100431655	0.00019438952	-1.1364487e-05	1.5254578e-05	0.00019049943
12	0.9220018205414406	0.0001583436	0.8717129116156831	-0.0056560077	-0.005904918	5.8411308e-05	0.00019049943
13	0.9224632387057695	0.0007121031	0.8734872538303091	-0.0050400076	-0.0052383975	7.890451e-06	0.00019049943
14	0.9232493711356085	0.00055318273	0.8700601232643113	-0.000355615	-0.00058446545	3.835107e-05	0.00019049943
15	0.9233994736939092	0.0007270152	0.8694265637441949	-0.005375364	-0.005594218	2.8355144e-05	0.00019049943
16	0.9208877146864564	0.0008157073	0.8694095109484159	-0.0048194155	-0.0050127516	2.8369784e-06	0.00019049943
17	0.9256088945043429	0.0006503511	0.8724860792928543	-0.00025710382	-0.00045952108	1.1917807e-05	0.00019049943
18	0.921369502575809	0.0017633189	0.8684969549958872	-0.0049055624	-0.0051016393	5.5778323e-06	0.00019049943
19	0.919360747240861	0.0016308867	0.8705786737055963	-0.0013829153	-0.0015864205	1.3005667e-05	0.00019049943
20	0.9148745949298266	5.2648345e-05	0.8631460924697291	-0.001744657	-0.0019364248	1.2681834e-06	0.00019049943
21	0.9139050224991176	0.0026410269	0.8652609962765064	-0.0088798255	-0.009074733	4.4080903e-06	0.00019049943
22	0.9182949290563986	0.002019745	0.8703841812922308	-0.0035820263	-0.0038003318	2.7805945e-05	0.00019049943
23	0.9206721617169003	0.0007898751	0.8707578210001456	-0.0025838779	-0.0027962837	2.1906355e-05	0.00019049943
24	0.9282041883392436	0.0026049851	0.8827802969654555	-0.0046975417	-0.0048958096	7.768754e-06	0.00019049943
25	0.9206955228591854	0.0009792645	0.8726834563427026	-5.4806893e-05	-0.0003007194	5.541309e-05	0.00019049943
