timestep_reward_type: gamma_global
timestep_factor: 1
episode_reward_type: sum_of_rewards
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.2
num_episodes: 1500
num_timesteps: 15
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.8960093353692943	0.8266477	0.826647671376239	8.445902	-5.361741	13.807452	0.00019049943
1	0.8921850390653467	0.8219091	0.8219091338010147	13.7306	-6.586951	20.31736	0.00019049943
2	0.8914116185131554	0.8269671	0.8269671274592745	14.522591	-6.4972873	21.019688	0.00019049943
3	0.8890879206385333	0.817258	0.8172580089968354	7.3331866	-4.7376847	12.070681	0.00019049943
4	0.8839657414402985	0.79650766	0.79650768093392	12.662745	-6.7356234	19.398178	0.00019049943
5	0.8830704121721904	0.79036546	0.7903654613954316	10.344763	-6.5984406	16.943012	0.00019049943
6	0.8726567885690765	0.77627957	0.776279584220973	9.18861	-5.4447265	14.633145	0.00019049943
7	0.8740130270071852	0.7901653	0.7901652988844493	10.592647	-5.9003325	16.492788	0.00019049943
8	0.8792501954199474	0.79221725	0.7922172410900041	7.6225996	-4.8030624	12.425471	0.00019049943
9	0.8657862246947282	0.76644075	0.7664407733106788	7.8270636	-6.069248	13.896121	0.00019049943
10	0.8767266421759233	0.78296894	0.7829689208966202	-0.3761878	-1.4874989	1.1111206	0.00019049943
11	0.8832417927144833	0.7874429	0.7874429445308216	8.338228	-4.8756614	13.213698	0.00019049943
12	0.8815036821058405	0.79567873	0.7956787413418879	0.2160821	-2.428706	2.6445975	0.00019049943
13	0.8810217016624043	0.7970568	0.7970568224890499	5.8773932	-3.568995	9.4461975	0.00019049943
14	0.8740486058011359	0.7676964	0.7676963966599886	7.1995893	-5.3788667	12.578265	0.00019049943
15	0.8778067904452669	0.77546024	0.7754602357524796	0.8500142	-3.0536919	3.9035156	0.00019049943
16	0.8672560193534372	0.76342976	0.7634297669599951	7.4812026	-6.047891	13.528903	0.00019049943
17	0.8729460216887983	0.77029	0.7702900347447694	4.0736256	-4.9402094	9.013644	0.00019049943
18	0.8587297249445911	0.7574562	0.7574561993060199	3.7453475	-3.882223	7.62738	0.00019049943
19	0.8576245425574978	0.7610846	0.7610846281820697	3.5606916	-4.5319147	8.092416	0.00019049943
20	0.8526309610345446	0.76404536	0.764045382408401	1.6763511	-3.106547	4.7827077	0.00019049943
21	0.857461054233	0.7675386	0.7675386175108216	3.389109	-4.812472	8.20139	0.00019049943
22	0.8609967549823558	0.7669073	0.7669072765409851	2.5415013	-4.976116	7.517427	0.00019049943
