timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: random
std: 0.2
num_episodes: 10000
num_timesteps: 50
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.7159389340647151	-0.006306117	0.7159389340647151	0.043919045	0.043405827	0.0003227173	0.00019049943
1	0.7135100568427802	-0.0059295963	0.7135100568427802	-0.024848154	-0.025069624	3.0970004e-05	0.00019049943
2	0.7544315886862635	-0.005107335	0.7544315886862635	0.017404983	0.01710937	0.00010511214	0.00019049943
3	0.7237353853688461	-0.0035894937	0.7237353853688461	0.025030067	0.0248101	2.9467954e-05	0.00019049943
4	0.7373982075945932	-0.0048390767	0.7373982075945932	0.01934221	0.019119142	3.2567663e-05	0.00019049943
5	0.7154456040922342	-0.0054385616	0.7154456040922342	-0.015436237	-0.016113576	0.00048683948	0.00019049943
6	0.7114461664684061	-0.005599421	0.7114461664684061	-0.0394042	-0.039622374	2.7673337e-05	0.00019049943
7	0.7027904310557178	-0.014799766	0.7027904310557178	0.017604746	0.017342625	7.162096e-05	0.00019049943
8	0.7188756326103696	-0.0059375037	0.7188756326103696	0.028011912	0.027752453	6.895946e-05	0.00019049943
9	0.7185543488351321	-0.0045012957	0.7185543488351321	-0.002036935	-0.0023183275	9.0893234e-05	0.00019049943
10	0.7271281609605906	0.002310378	0.7271281609605906	-0.007819905	-0.008295981	0.00028557715	0.00019049943
11	0.7143230706172223	-0.0018762384	0.7143230706172223	-0.0025352659	-0.002844926	0.00011916053	0.00019049943
12	0.8029877424824099	-0.006752445	0.8029877424824099	0.0028201144	0.002436728	0.00019288684	0.00019049943
13	0.803557128929655	-0.0014358482	0.803557128929655	-0.0010065035	-0.001200299	3.296035e-06	0.00019049943
14	0.9738042306082307	0.0040144147	0.9738042306082307	-0.12772079	-0.12922457	0.0013132895	0.00019049943
15	0.9320765467624201	-0.0061832923	0.9320765467624201	-0.07254119	-0.073955335	0.001223645	0.00019049943
16	0.8409136420398631	-0.007892076	0.8409136420398631	0.009239721	0.008613101	0.00043612043	0.00019049943
17	0.9683032540359745	0.00053692376	0.9683032540359745	-0.02862336	-0.028853966	4.010566e-05	0.00019049943
18	0.8747867576684287	-0.028109966	0.8747867576684287	0.010056036	0.0098535	1.20366885e-05	0.00019049943
19	0.9331955477856166	-0.00033558437	0.9331955477856166	-0.0027547567	-0.002946232	9.758666e-07	0.00019049943
20	0.9403163139780943	0.008741866	0.9403163139780943	-0.013489006	-0.013723731	4.422574e-05	0.00019049943
21	0.9564987918544224	-0.0015389696	0.9564987918544224	-0.010703985	-0.01090933	1.4846106e-05	0.00019049943
22	0.9360206729900458	-0.008470789	0.9360206729900458	0.0062302873	0.005977312	6.247581e-05	0.00019049943
23	0.908611082900933	0.008898681	0.908611082900933	0.0047472017	0.0045390557	1.7646831e-05	0.00019049943
24	0.9813569955821246	0.0014314421	0.9813569955821246	-0.016404724	-0.016628867	3.3643195e-05	0.00019049943
25	0.9258688145983122	-0.00029800634	0.9258688145983122	0.0010950617	0.0008932924	1.126981e-05	0.00019049943
26	0.8963418190208758	-0.003220608	0.8963418190208758	0.046996597	0.046561904	0.0002441916	0.00019049943
27	0.970784856300371	0.0040603136	0.970784856300371	-0.036654726	-0.037038196	0.00019297074	0.00019049943
28	0.9625139895363789	0.015092816	0.9625139895363789	-0.024820281	-0.025035549	2.4767727e-05	0.00019049943
29	0.9042527202771731	0.04745367	0.9042527202771731	-0.017312577	-0.0175909	8.7824126e-05	0.00019049943
30	0.9804876715998723	0.002039709	0.9804876715998723	-0.021841183	-0.022151984	0.00012029989	0.00019049943
31	0.9310102705460456	-0.009393974	0.9310102705460456	0.0010140338	0.0006730916	0.00015044269	0.00019049943
32	0.9317771539725829	0.0060635544	0.9317771539725829	0.00030180783	0.000105129184	6.179217e-06	0.00019049943
33	0.9497848815445543	-0.0038189415	0.9497848815445543	-0.0010356326	-0.0012428098	1.6677737e-05	0.00019049943
34	0.914981263971075	0.036500752	0.914981263971075	-0.006484254	-0.006791097	0.00011634394	0.00019049943
35	0.9782259105006952	0.008061566	0.9782259105006952	-0.047364887	-0.0476706	0.00011521362	0.00019049943
36	0.8893934640334139	0.028552024	0.8893934640334139	0.076073274	0.07451611	0.0013666712	0.00019049943
37	0.8803155936771466	-0.00085365365	0.8803155936771466	9.595213e-05	-0.00012559276	3.104546e-05	0.00019049943
38	0.9549446998735976	-0.00025306136	0.9549446998735976	-0.043458715	-0.043684334	3.511905e-05	0.00019049943
39	0.8708485157638634	-0.012054843	0.8708485157638634	0.037668668	0.03742648	5.168945e-05	0.00019049943
40	0.9766544043764255	0.012122356	0.9766544043764255	-0.05027185	-0.050582927	0.000120577795	0.00019049943
41	0.973472953386369	0.015271994	0.973472953386369	0.0004076623	-0.000269291	0.00048645388	0.00019049943
42	0.9735531040686883	0.0050061326	0.9735531040686883	-0.0012995665	-0.0017469904	0.00025692442	0.00019049943
43	0.8924664928591285	0.021940991	0.8924664928591285	0.036812264	0.036281973	0.00033979196	0.00019049943
44	0.9746298561374198	0.016820012	0.9746298561374198	-0.03369711	-0.03440955	0.0005219407	0.00019049943
45	0.9552309934810995	0.0047757584	0.9552309934810995	0.028620185	0.027998585	0.00043109964	0.00019049943
46	0.9734179624960722	8.636248e-05	0.9734179624960722	-0.0349153	-0.035252977	0.00014717833	0.00019049943
47	0.857913332432655	-0.0325185	0.857913332432655	0.08219062	0.081971966	2.81538e-05	0.00019049943
48	0.8735263803791604	-0.02125927	0.8735263803791604	0.0030344385	0.0016714482	0.0011724908	0.00019049943
49	0.8516335076317932	0.0014193389	0.8516335076317932	-0.022381764	-0.022577237	4.97256e-06	0.00019049943
50	0.9811273724497057	0.011229642	0.9811273724497057	-0.115103	-0.11568264	0.00038914126	0.00019049943
51	0.9598260031563333	0.00018098649	0.9598260031563333	-0.012494142	-0.012836376	0.00015173494	0.00019049943
52	0.851869525690826	-0.02199697	0.851869525690826	0.05978525	0.059327293	0.00026745573	0.00019049943
53	0.9000913485303351	-0.019999085	0.9000913485303351	0.009100064	0.008744309	0.00016525584	0.00019049943
54	0.9423336410795482	-0.00059589883	0.9423336410795482	-0.01848981	-0.018689021	8.711833e-06	0.00019049943
55	0.9735517311669405	0.0059813433	0.9735517311669405	-0.032198794	-0.032460153	7.0860515e-05	0.00019049943
56	0.9621337706276716	0.0032845603	0.9621337706276716	-0.010656305	-0.01089625	4.94461e-05	0.00019049943
57	0.8809654186085439	0.0014792575	0.8809654186085439	0.04939623	0.049075898	0.0001298351	0.00019049943
58	0.8751649945844109	-0.024970666	0.8751649945844109	0.018779742	0.018495044	9.419736e-05	0.00019049943
59	0.8504470634529595	-0.023130106	0.8504470634529595	0.019397479	0.019204332	2.6462512e-06	0.00019049943
60	0.975221268941172	0.014810637	0.975221268941172	-0.057292648	-0.057766207	0.00028305827	0.00019049943
61	0.9527398593638997	-0.0020410952	0.9527398593638997	0.0010052797	0.0006849454	0.00012983491	0.00019049943
62	0.9764705212126755	0.009881023	0.9764705212126755	-0.024243489	-0.02455254	0.00011855143	0.00019049943
63	0.8535688504556095	-0.022140501	0.8535688504556095	0.07276582	0.072353095	0.00022222765	0.00019049943
64	0.9732844809026511	0.008451478	0.9732844809026511	-0.03853857	-0.03881386	8.4785825e-05	0.00019049943
65	0.980267817086216	0.004650332	0.980267817086216	-0.03159852	-0.031881765	9.274409e-05	0.00019049943
66	0.8635853413806593	0.004878656	0.8635853413806593	0.07004933	0.069067776	0.0007910546	0.00019049943
67	0.8872043500836729	-0.010647191	0.8872043500836729	-0.0059606205	-0.0061581032	6.9837333e-06	0.00019049943
68	0.8756878898815487	0.002601289	0.8756878898815487	-0.0117978575	-0.011995472	7.11548e-06	0.00019049943
69	0.8521523102914308	-0.031064825	0.8521523102914308	0.018831007	0.018627156	1.3350841e-05	0.00019049943
70	0.8671358313369586	-0.022087941	0.8671358313369586	0.0077346233	0.007502723	4.1401177e-05	0.00019049943
71	0.9074763994843408	0.0013914484	0.9074763994843408	-0.027125245	-0.02743712	0.000121376244	0.00019049943
72	0.9644325028767127	-0.0053918497	0.9644325028767127	-0.05378034	-0.054207362	0.0002365226	0.00019049943
73	0.885883912841412	-0.012184069	0.885883912841412	0.012823929	0.012622187	1.1243185e-05	0.00019049943
74	0.8788484028648172	0.0031882627	0.8788484028648172	0.0025052188	0.0023122837	2.4356384e-06	0.00019049943
75	0.8927855238599511	-0.013377555	0.8927855238599511	-0.00043031445	-0.000622621	1.8071435e-06	0.00019049943
76	0.8812411286361457	-0.012807232	0.8812411286361457	0.009233307	0.009027761	1.504677e-05	0.00019049943
77	0.8643796050655791	-0.01916066	0.8643796050655791	0.013872519	0.01363104	5.0980074e-05	0.00019049943
78	0.8706517330473645	0.050450344	0.8706517330473645	-0.03321275	-0.033555537	0.00015228626	0.00019049943
79	0.8643455624787869	-0.0047813402	0.8643455624787869	0.026045337	0.025780087	7.4749034e-05	0.00019049943
80	0.8350318181054293	-0.033724133	0.8350318181054293	0.020124188	0.019846654	8.703337e-05	0.00019049943
81	0.8502840834517111	0.00021297642	0.8502840834517111	-0.019232647	-0.01943914	1.5992166e-05	0.00019049943
82	0.9698286758392637	0.003056305	0.9698286758392637	-0.062056538	-0.062624656	0.0003776189	0.00019049943
83	0.844577687541507	-0.019561382	0.844577687541507	0.028448045	0.028112663	0.00014488147	0.00019049943
84	0.9737632510116726	0.0009989566	0.9737632510116726	-0.068533406	-0.06923063	0.00050673255	0.00019049943
85	0.8586043264723796	-0.022047302	0.8586043264723796	0.05631412	0.056100845	2.2772936e-05	0.00019049943
86	0.8800898480873677	-0.0038190149	0.8800898480873677	-0.010614278	-0.011022752	0.00021797504	0.00019049943
87	0.9667768801953841	0.0004759966	0.9667768801953841	-0.057552155	-0.05801143	0.00026877524	0.00019049943
88	0.8435413881681828	-0.038875487	0.8435413881681828	0.087244675	0.0848625	0.0021916747	0.00019049943
