timestep_reward_type: delta_gamma
timestep_factor: 1
episode_reward_type: gamma_global
episode_factor: 0
tp/toff_init: [15, 15]
std: 0.4
num_episodes: 500
num_timesteps: 15
model_reload: no

episode	episode_reward	reward_last_timestep	gamma_global_last_timestep	loss	actor_loss	critic_loss	entropy
0	0.8249719928329904	-0.006518256	0.8249719928329904	0.019952765	0.020408664	4.674835e-05	-0.00050264783
1	0.8005571686932453	0.001150984	0.8005571686932453	0.009909447	0.010389549	2.2546245e-05	-0.00050264783
2	0.8129998068433214	0.0023204486	0.8129998068433214	0.021083824	0.021537721	4.8750375e-05	-0.00050264783
3	0.7566392500267233	-0.005154726	0.7566392500267233	0.03086084	0.031077525	0.0002859618	-0.00050264783
4	0.7591586936944801	-0.0023057433	0.7591586936944801	0.022898162	0.023279872	0.000120937475	-0.00050264783
5	0.7816918113489505	-0.004841415	0.7816918113489505	0.019794159	0.020235475	6.133046e-05	-0.00050264783
6	0.7734249668698486	-0.0053399163	0.7734249668698486	0.020722473	0.021189297	3.5824225e-05	-0.00050264783
7	0.7821714340259236	-0.003600945	0.7821714340259236	0.013072385	0.013481433	9.360057e-05	-0.00050264783
8	0.8007372905235492	-0.005968357	0.8007372905235492	-0.0004858604	-3.0001067e-05	4.67885e-05	-0.00050264783
9	0.8534127481738415	0.0007767503	0.8534127481738415	-0.01460744	-0.014134282	2.9490377e-05	-0.00050264783
10	0.866238702753866	0.0019787098	0.866238702753866	-0.011998373	-0.011514923	1.9197723e-05	-0.00050264783
11	0.8554483670652672	0.005950507	0.8554483670652672	-0.013500459	-0.0130151855	1.7374763e-05	-0.00050264783
12	0.8627060760964127	-0.008146828	0.8627060760964127	-0.018063152	-0.01762248	6.197536e-05	-0.00050264783
13	0.8518255524026881	0.0067512514	0.8518255524026881	-0.006925716	-0.0064387163	1.5648291e-05	-0.00050264783
14	0.9162472730822088	0.00218335	0.9162472730822088	-0.020693358	-0.02039117	0.00020045927	-0.00050264783
15	0.9076681287200599	0.008325406	0.9076681287200599	-0.0076426794	-0.007225922	8.589045e-05	-0.00050264783
16	0.9139355448744818	0.013708027	0.9139355448744818	-0.017748106	-0.017360155	0.000114695635	-0.00050264783
17	0.9050486092807737	0.0044999365	0.9050486092807737	-0.019937111	-0.019588524	0.0001540605	-0.00050264783
18	0.9298092616385645	0.004922641	0.9298092616385645	-0.022750864	-0.022302859	5.464286e-05	-0.00050264783
19	0.9224162410977571	0.011715022	0.9224162410977571	-0.019211538	-0.018730374	2.1483067e-05	-0.00050264783
20	0.9247428509510516	0.011207053	0.9247428509510516	-0.026728062	-0.0262734	4.798634e-05	-0.00050264783
21	0.9513761731406178	0.010500581	0.9513761731406178	-0.028360868	-0.027939921	8.170046e-05	-0.00050264783
22	0.9045703637957017	0.0030751359	0.9045703637957017	-0.015696712	-0.015217172	2.3107552e-05	-0.00050264783
23	0.9124892662879832	0.00035046393	0.9124892662879832	-0.007644222	-0.0071710236	2.9449284e-05	-0.00050264783
24	0.9310948106650951	0.01925542	0.9310948106650951	-0.02721474	-0.02680393	9.1838374e-05	-0.00050264783
25	0.9567537191981637	0.014509098	0.9567537191981637	-0.04019182	-0.039925117	0.00023594014	-0.00050264783
26	0.9464841684188775	0.012193527	0.9464841684188775	-0.029383358	-0.02893297	5.226045e-05	-0.00050264783
27	0.9467408245484867	0.009794047	0.9467408245484867	-0.026536504	-0.026088184	5.4327615e-05	-0.00050264783
28	0.9316036467399857	-0.010326573	0.9316036467399857	-0.016534844	-0.016052643	2.0445656e-05	-0.00050264783
29	0.9392779807996127	0.036124118	0.9392779807996127	-0.021425577	-0.020946227	2.3298815e-05	-0.00050264783
30	0.9782883536419374	0.0039084116	0.9782883536419374	-0.02759349	-0.027169833	7.899135e-05	-0.00050264783
31	0.9745462744707202	0.0043292404	0.9745462744707202	-0.04851512	-0.0489014	0.0008889317	-0.00050264783
32	0.9763414109612775	0.0063586244	0.9763414109612775	-0.0224059	-0.02196766	6.440877e-05	-0.00050264783
33	0.9656501934485763	-0.0006240014	0.9656501934485763	-0.012737189	-0.012296231	6.168951e-05	-0.00050264783
34	0.947629754493248	-0.0008128691	0.947629754493248	-0.005863677	-0.0054012486	4.0219762e-05	-0.00050264783
35	0.9740765626294232	0.010235799	0.9740765626294232	-0.024809076	-0.024368815	6.238678e-05	-0.00050264783
36	0.9596984567281635	0.007232874	0.9596984567281635	0.024134813	0.024463471	0.00017398913	-0.00050264783
37	0.9662500868177133	0.0029782325	0.9662500868177133	0.0063015823	0.0066310586	0.00017317166	-0.00050264783
38	0.9703024003453028	0.009596023	0.9703024003453028	-0.007954334	-0.007460685	8.998684e-06	-0.00050264783
39	0.9614318599591216	0.01463185	0.9614318599591216	-0.0024071932	-0.0019145384	9.993256e-06	-0.00050264783
40	0.9174154909160139	0.024362724	0.9174154909160139	0.0031557963	0.0036512278	7.2163266e-06	-0.00050264783
41	0.9669103878662528	0.007343509	0.9669103878662528	-0.012382252	-0.011911547	3.19421e-05	-0.00050264783
42	0.9713932241613978	0.012137352	0.9713932241613978	-0.013876127	-0.013404561	3.108153e-05	-0.00050264783
43	0.9362851183657394	-0.0070056524	0.9362851183657394	0.015738197	0.01593512	0.0003057245	-0.00050264783
44	0.946645131207825	0.0050769155	0.946645131207825	-0.004090715	-0.0036281918	4.0124658e-05	-0.00050264783
45	0.969263926200708	0.0073696296	0.969263926200708	-0.021940548	-0.021519601	8.170192e-05	-0.00050264783
